Fecha,ID_Serie,Parcela_ID,Temp_Amb_C,Hum_Rel_Pct,Lluvia_mm,Viento_kmh,CO2_ppm,VOC_ppb,Hum_Suelo_Pct,pH_Suelo
2019-09-11 05:00:00,5,rueda,11.6,75.0,0.0,12.1,412.53333,36.428627,18.528713,6.61711
2019-09-11 06:00:00,5,rueda,11.2,76.0,0.0,8.7,417.80212,38.865368,18.528713,6.6014204
2019-09-11 07:00:00,5,rueda,11.5,74.0,0.0,12.8,410.04807,34.596386,18.528713,6.601024
2019-09-11 08:00:00,5,rueda,10.7,77.0,0.0,9.0,408.6008,47.90745,18.528713,6.6100297
2019-09-11 09:00:00,5,rueda,11.8,71.0,0.0,7.2,407.6076,66.30859,18.528582,6.631138
2019-09-11 10:00:00,5,rueda,13.3,68.0,0.0,10.4,405.395,32.24,18.528162,6.6265616
2019-09-11 11:00:00,5,rueda,15.1,62.0,0.0,20.0,411.38748,7.3270493,18.52693,6.6005416
2019-09-11 12:00:00,5,rueda,16.5,54.0,0.0,22.1,411.8974,10.823242,18.525555,6.611682
2019-09-11 13:00:00,5,rueda,18.8,42.0,0.0,26.8,408.6881,-1.4757122,18.52334,6.5885315
2019-09-11 14:00:00,5,rueda,20.2,38.0,0.0,26.8,403.33994,1.6005849,18.52033,6.5999193
2019-09-11 15:00:00,5,rueda,22.4,30.0,0.0,25.7,410.10474,8.161057,18.517094,6.6127396
2019-09-11 16:00:00,5,rueda,22.3,33.0,0.0,27.1,406.7726,1.4720167,18.51355,6.6102014
2019-09-11 17:00:00,5,rueda,22.4,32.0,0.0,24.7,412.70056,20.910444,18.510693,6.614178
2019-09-11 18:00:00,5,rueda,22.2,33.0,0.0,23.7,411.38034,8.491988,18.508476,6.6113424
2019-09-11 19:00:00,5,rueda,20.8,39.0,0.0,23.9,406.87927,8.071342,18.50709,6.5966287
2019-09-11 20:00:00,5,rueda,19.3,44.0,0.0,21.8,408.86984,19.78181,18.506533,6.594054
2019-09-11 21:00:00,5,rueda,17.5,48.0,0.0,20.1,409.234,17.910353,18.506483,6.6005626
2019-09-11 22:00:00,5,rueda,16.1,53.0,0.0,21.1,409.40207,18.396461,18.506483,6.612758
2019-09-11 23:00:00,5,rueda,15.0,59.0,0.0,20.6,409.84265,14.410812,18.506483,6.611538
2019-09-12 00:00:00,5,rueda,14.0,65.0,0.0,20.4,409.91168,16.038107,18.506483,6.6158104
2019-09-12 01:00:00,5,rueda,13.2,69.0,0.0,19.2,408.07025,20.180824,18.506483,6.6076937
2019-09-12 02:00:00,5,rueda,12.6,72.0,0.0,18.6,406.1191,18.324617,18.506483,6.6063223
2019-09-12 03:00:00,5,rueda,12.0,78.0,0.0,16.9,407.7959,22.925814,18.506483,6.5916214
2019-09-12 04:00:00,5,rueda,11.4,83.0,0.0,14.0,413.85562,18.299881,18.506483,6.610553
2019-09-12 05:00:00,5,rueda,10.9,87.0,0.0,11.0,412.23895,33.163513,18.506483,6.6299114
2019-09-12 06:00:00,5,rueda,10.4,90.0,0.0,8.4,419.61288,45.178314,18.506483,6.583865
2019-09-12 07:00:00,5,rueda,9.9,93.0,0.0,6.9,408.5195,53.703587,18.506483,6.6128716
2019-09-12 08:00:00,5,rueda,9.7,94.0,0.0,7.3,410.92105,64.480835,18.506483,6.626633
2019-09-12 09:00:00,5,rueda,11.2,86.0,0.0,9.2,404.77463,57.431183,18.506353,6.588605
2019-09-12 10:00:00,5,rueda,13.6,72.0,0.0,11.8,409.6483,28.83504,18.505758,6.610724
2019-09-12 11:00:00,5,rueda,16.9,56.0,0.0,12.6,404.58612,42.981396,18.504564,6.600915
2019-09-12 12:00:00,5,rueda,20.4,43.0,0.0,10.0,404.61475,45.338535,18.502775,6.5864444
2019-09-12 13:00:00,5,rueda,23.6,35.0,0.0,11.8,407.10165,40.08012,18.500332,6.6062927
2019-09-12 14:00:00,5,rueda,25.3,30.0,0.0,12.2,402.84537,24.4821,18.49751,6.6133904
2019-09-12 15:00:00,5,rueda,27.1,26.0,0.0,13.5,410.11707,41.25367,18.494446,6.6209292
2019-09-12 16:00:00,5,rueda,28.1,24.0,0.0,14.8,409.23343,30.173218,18.49142,6.6096535
2019-09-12 17:00:00,5,rueda,28.5,23.0,0.0,16.0,411.95624,22.993055,18.488688,6.581766
2019-09-12 18:00:00,5,rueda,29.3,22.0,0.0,15.8,408.59433,23.565788,18.48668,6.6311035
2019-09-12 19:00:00,5,rueda,28.8,23.0,0.0,15.3,410.39066,34.738678,18.485548,6.5873256
2019-09-12 20:00:00,5,rueda,27.1,26.0,0.0,12.5,418.0729,35.87056,18.485098,6.5837774
2019-09-12 21:00:00,5,rueda,24.9,32.0,0.0,10.4,422.4011,60.13717,18.485065,6.616734
2019-09-12 22:00:00,5,rueda,24.2,34.0,0.0,14.5,411.5958,36.32487,18.485065,6.6232133
2019-09-12 23:00:00,5,rueda,21.5,45.0,0.0,15.3,407.58954,31.767567,18.485065,6.586878
2019-09-13 00:00:00,5,rueda,20.0,52.0,0.0,12.8,418.46793,23.737082,18.485065,6.5832653
2019-09-13 01:00:00,5,rueda,19.1,53.0,0.0,12.6,416.0637,24.776138,18.485065,6.629416
2019-09-13 02:00:00,5,rueda,18.5,53.0,0.0,11.7,419.01236,45.400066,18.485065,6.553998
2019-09-13 03:00:00,5,rueda,17.8,52.0,0.0,10.0,423.0863,44.957165,18.485065,6.571892
2019-09-13 04:00:00,5,rueda,16.8,55.0,0.0,9.0,425.8971,48.914646,18.485065,6.613113
2019-09-13 05:00:00,5,rueda,16.0,58.0,0.0,8.9,424.88602,41.46783,18.485065,6.5886164
2019-09-13 06:00:00,5,rueda,15.5,61.0,0.0,10.4,420.28378,45.08959,18.485065,6.6013727
2019-09-13 07:00:00,5,rueda,15.1,63.0,0.0,12.7,407.11447,26.56195,18.485065,6.573258
2019-09-13 08:00:00,5,rueda,14.8,67.0,0.0,14.0,406.6664,22.710825,18.485065,6.6107173
2019-09-13 09:00:00,5,rueda,15.7,66.0,0.0,15.6,412.746,22.98774,18.484905,6.593714
2019-09-13 10:00:00,5,rueda,17.9,58.0,0.0,16.6,409.40448,12.658448,18.484205,6.6120014
2019-09-13 11:00:00,5,rueda,21.0,46.0,0.0,16.3,411.881,26.883104,18.482813,6.630857
2019-09-13 12:00:00,5,rueda,24.3,35.0,0.0,18.6,411.46408,9.591045,18.48058,6.640705
2019-09-13 13:00:00,5,rueda,27.2,25.0,0.0,21.5,410.1919,14.569434,18.4776,6.62589
2019-09-13 14:00:00,5,rueda,27.4,21.0,0.0,23.5,410.3554,-2.566444,18.47423,6.6098223
2019-09-13 15:00:00,5,rueda,27.5,23.0,0.0,21.7,410.81,-0.18029878,18.471972,6.6098795
2019-09-13 16:00:00,5,rueda,26.7,24.0,0.0,27.2,413.5827,-0.9481278,18.470392,6.57943
2019-09-13 17:00:00,5,rueda,21.9,40.0,0.1,30.6,412.98795,2.4148176,18.481853,6.6111255
2019-09-13 18:00:00,5,rueda,19.8,55.0,0.2,25.2,409.93585,7.2577186,18.50584,6.59602
2019-09-13 19:00:00,5,rueda,18.6,57.0,0.0,21.9,409.76926,-3.2018719,18.505308,6.6191125
2019-09-13 20:00:00,5,rueda,18.1,62.0,0.0,18.0,409.3139,13.295167,18.505152,6.6022825
2019-09-13 21:00:00,5,rueda,17.6,66.0,0.0,15.4,406.4698,17.813227,18.505129,6.6284246
2019-09-13 22:00:00,5,rueda,17.2,69.0,0.0,12.0,416.7366,27.399149,18.505129,6.56967
2019-09-13 23:00:00,5,rueda,16.3,74.0,0.0,10.6,419.00507,40.142082,18.505129,6.619248
2019-09-14 00:00:00,5,rueda,15.8,78.0,0.0,10.4,418.73926,37.6255,18.505129,6.6267295
2019-09-14 01:00:00,5,rueda,15.4,79.0,0.0,10.7,418.0129,39.457222,18.505129,6.604418
2019-09-14 02:00:00,5,rueda,16.3,69.0,0.0,11.7,414.09418,36.392223,18.505129,6.6036563
2019-09-14 03:00:00,5,rueda,16.2,70.0,0.0,12.0,418.64722,29.221413,18.505129,6.6044555
2019-09-14 04:00:00,5,rueda,16.4,69.0,0.0,13.1,415.10168,24.03496,18.505129,6.617719
2019-09-14 05:00:00,5,rueda,16.1,70.0,0.0,12.5,415.04456,27.524172,18.505129,6.632299
2019-09-14 06:00:00,5,rueda,15.6,72.0,0.0,11.2,414.79825,35.967403,18.505129,6.599034
2019-09-14 07:00:00,5,rueda,15.4,74.0,0.0,10.0,406.97238,44.694096,18.505129,6.6223216
2019-09-14 08:00:00,5,rueda,15.1,78.0,0.0,8.4,404.14377,48.89308,18.505129,6.595643
2019-09-14 09:00:00,5,rueda,16.0,77.0,0.0,10.5,407.9045,35.526833,18.505001,6.6083403
2019-09-14 10:00:00,5,rueda,17.9,69.0,0.0,9.7,405.2273,38.132698,18.50443,6.5995975
2019-09-14 11:00:00,5,rueda,20.2,59.0,0.0,9.8,402.14554,31.238752,18.503233,6.6149735
2019-09-14 12:00:00,5,rueda,22.2,51.0,0.0,7.9,399.7207,58.50832,18.501778,6.606025
2019-09-14 13:00:00,5,rueda,23.7,45.0,0.0,7.2,395.63,75.28091,18.499973,6.586478
2019-09-14 14:00:00,5,rueda,25.6,34.0,0.0,11.5,401.49692,46.4124,18.497643,6.5908084
2019-09-14 15:00:00,5,rueda,26.6,29.0,0.0,14.3,408.9753,38.66356,18.495428,6.620371
2019-09-14 16:00:00,5,rueda,23.5,41.0,0.3,12.4,408.77625,31.353947,18.532307,6.591556
2019-09-14 17:00:00,5,rueda,22.7,48.0,0.4,9.3,402.43085,65.37693,18.581772,6.5844827
2019-09-14 18:00:00,5,rueda,23.1,47.0,0.0,14.0,409.3577,26.531357,18.580986,6.6180687
2019-09-14 19:00:00,5,rueda,23.2,44.0,0.0,16.2,406.69974,9.636073,18.58049,6.6211424
2019-09-14 20:00:00,5,rueda,21.1,54.0,0.1,12.5,414.312,47.31908,18.592808,6.5876684
2019-09-14 21:00:00,5,rueda,20.0,60.0,0.0,9.3,425.86746,49.221798,18.592798,6.588773
2019-09-14 22:00:00,5,rueda,19.5,63.0,0.0,7.1,430.0622,66.27043,18.592798,6.610509
2019-09-14 23:00:00,5,rueda,18.0,71.0,0.0,4.5,435.18158,80.57125,18.592798,6.621856
2019-09-15 00:00:00,5,rueda,18.1,71.0,0.0,3.6,434.14395,85.00233,18.592798,6.596028
2019-09-15 01:00:00,5,rueda,17.2,77.0,0.1,6.0,429.35855,69.85088,18.605297,6.5982833
2019-09-15 02:00:00,5,rueda,17.6,87.0,0.0,8.0,427.5393,64.96901,18.605297,6.5893903
2019-09-15 03:00:00,5,rueda,17.2,85.0,0.0,9.4,420.71548,43.9504,18.605297,6.6343164
2019-09-15 04:00:00,5,rueda,16.8,83.0,0.1,14.7,414.2678,32.756927,18.617798,6.604768
2019-09-15 05:00:00,5,rueda,16.0,84.0,0.0,9.4,417.69846,57.126106,18.617798,6.608682
2019-09-15 06:00:00,5,rueda,15.6,84.0,0.0,6.9,424.31866,62.331768,18.617798,6.5998697
2019-09-15 07:00:00,5,rueda,14.1,94.0,1.7,7.3,407.24704,20.985512,18.830297,6.5976825
2019-09-15 08:00:00,5,rueda,14.7,91.0,2.2,6.6,403.6079,22.7488,19.105297,6.6165395
2019-09-15 09:00:00,5,rueda,15.1,89.0,0.8,12.3,410.54346,8.518253,19.205086,6.600756
2019-09-15 10:00:00,5,rueda,16.4,81.0,0.0,12.5,407.20685,31.865402,19.203968,6.6173935
2019-09-15 11:00:00,5,rueda,18.7,66.0,0.0,12.1,403.3121,34.576397,19.201277,6.617529
2019-09-15 12:00:00,5,rueda,21.6,56.0,0.0,11.0,406.33914,39.900196,19.197145,6.5908904
2019-09-15 13:00:00,5,rueda,23.4,50.0,0.0,11.0,402.2776,35.89361,19.192362,6.58414
2019-09-15 14:00:00,5,rueda,20.8,66.0,0.0,6.0,397.00452,72.4124,19.187805,6.585652
2019-09-15 15:00:00,5,rueda,22.0,58.0,0.1,13.8,405.37823,21.97624,19.196678,6.544908
2019-09-15 16:00:00,5,rueda,20.4,67.0,0.2,11.2,403.4525,29.94103,19.218983,6.6305017
2019-09-15 17:00:00,5,rueda,20.8,67.0,0.0,10.5,404.11914,45.278103,19.216942,6.5994306
2019-09-15 18:00:00,5,rueda,22.1,60.0,0.1,8.8,399.54562,51.141083,19.226143,6.627515
2019-09-15 19:00:00,5,rueda,21.7,62.0,0.2,10.5,404.9669,42.012238,19.249077,6.63082
2019-09-15 20:00:00,5,rueda,19.2,76.0,0.0,11.0,422.10254,29.274618,19.248396,6.613924
2019-09-15 21:00:00,5,rueda,17.9,82.0,0.0,7.3,428.55978,67.00813,19.248356,6.5937357
2019-09-15 22:00:00,5,rueda,17.0,89.0,0.4,8.8,429.05786,59.44597,19.298357,6.6041827
2019-09-15 23:00:00,5,rueda,16.4,94.0,0.0,5.8,428.3727,64.81003,19.298357,6.598349
2019-09-16 00:00:00,5,rueda,15.3,97.0,0.0,5.1,428.41055,87.98638,19.298357,6.614493
2019-09-16 01:00:00,5,rueda,15.2,96.0,0.1,4.8,427.50247,83.31445,19.310856,6.6299553
2019-09-16 02:00:00,5,rueda,16.0,92.0,0.0,5.3,428.2433,78.97186,19.310856,6.6177588
2019-09-16 03:00:00,5,rueda,15.6,93.0,0.0,6.9,426.50378,69.728226,19.310856,6.6271977
2019-09-16 04:00:00,5,rueda,15.4,93.0,0.0,6.6,424.36847,72.23516,19.310856,6.59004
2019-09-16 05:00:00,5,rueda,14.5,96.0,0.0,5.9,426.55435,80.3258,19.310856,6.6006217
2019-09-16 06:00:00,5,rueda,14.0,97.0,0.0,5.4,426.80438,110.49686,19.310856,6.600952
2019-09-16 07:00:00,5,rueda,13.8,98.0,0.0,5.0,407.14017,133.82736,19.310856,6.6277685
2019-09-16 08:00:00,5,rueda,13.4,98.0,0.0,4.2,404.21082,172.8655,19.310856,6.5997844
2019-09-16 09:00:00,5,rueda,14.3,93.0,0.0,5.5,401.40958,183.72672,19.31063,6.599712
2019-09-16 10:00:00,5,rueda,16.3,82.0,0.0,6.0,403.17722,153.55234,19.30941,6.5882983
2019-09-16 11:00:00,5,rueda,18.7,71.0,0.0,6.5,402.81198,149.61801,19.306969,6.604539
2019-09-16 12:00:00,5,rueda,20.9,61.0,0.0,6.0,395.2806,145.51135,19.303284,6.6061783
2019-09-16 13:00:00,5,rueda,22.9,53.0,0.0,4.7,396.1023,172.95412,19.298641,6.60784
2019-09-16 14:00:00,5,rueda,23.4,49.0,0.0,1.3,387.7335,258.95544,19.293842,6.613946
2019-09-16 15:00:00,5,rueda,25.0,42.0,0.0,1.1,383.126,248.89848,19.289162,6.5930195
2019-09-16 16:00:00,5,rueda,25.3,40.0,0.0,1.0,387.93915,247.63588,19.284912,6.6211553
2019-09-16 17:00:00,5,rueda,25.1,40.0,0.0,3.7,389.90094,181.29707,19.281883,6.5739856
2019-09-16 18:00:00,5,rueda,22.9,55.0,0.0,15.3,409.04837,27.049862,19.27952,6.636125
2019-09-16 19:00:00,5,rueda,22.1,56.0,0.0,8.0,397.9068,97.38082,19.27858,6.5549617
2019-09-16 20:00:00,5,rueda,21.6,57.0,0.0,2.8,446.39355,169.55853,19.278341,6.5626082
2019-09-16 21:00:00,5,rueda,20.6,64.0,0.0,4.4,441.54834,138.54861,19.278328,6.608595
2019-09-16 22:00:00,5,rueda,19.7,68.0,0.0,4.7,440.7909,117.805405,19.278328,6.5793753
2019-09-16 23:00:00,5,rueda,18.6,74.0,0.0,4.5,434.25208,113.71374,19.278328,6.598826
2019-09-17 00:00:00,5,rueda,16.8,84.0,0.0,6.4,431.81287,102.161804,19.278328,6.602605
2019-09-17 01:00:00,5,rueda,17.4,81.0,0.0,3.9,433.70654,115.98604,19.278328,6.6355944
2019-09-17 02:00:00,5,rueda,17.4,81.0,0.0,2.3,438.27707,145.391,19.278328,6.6215806
2019-09-17 03:00:00,5,rueda,16.2,87.0,0.0,2.9,437.87372,129.16432,19.278328,6.574854
2019-09-17 04:00:00,5,rueda,14.4,96.0,0.0,7.2,423.91635,80.53841,19.278328,6.5490675
2019-09-17 05:00:00,5,rueda,14.4,95.0,0.0,6.3,426.90543,75.386566,19.278328,6.6060295
2019-09-17 06:00:00,5,rueda,14.3,95.0,0.0,3.3,428.9831,124.723595,19.278328,6.6123085
2019-09-17 07:00:00,5,rueda,13.4,98.0,0.0,4.2,406.20755,109.17932,19.278328,6.600939
2019-09-17 08:00:00,5,rueda,13.1,98.0,0.0,4.8,402.86594,102.600365,19.278328,6.5944705
2019-09-17 09:00:00,5,rueda,14.6,91.0,0.0,5.8,404.03085,87.55292,19.278109,6.5929523
2019-09-17 10:00:00,5,rueda,17.6,75.0,0.0,4.8,401.1173,100.878296,19.276974,6.5779624
2019-09-17 11:00:00,5,rueda,20.9,60.0,0.0,6.0,399.83798,80.14255,19.274502,6.565679
2019-09-17 12:00:00,5,rueda,23.4,50.0,0.0,7.2,396.83,74.75662,19.270483,6.580019
2019-09-17 13:00:00,5,rueda,24.9,43.0,0.0,5.8,393.57245,101.62021,19.265923,6.5854063
2019-09-17 14:00:00,5,rueda,25.2,40.0,0.0,3.1,387.4765,128.54431,19.262142,6.6669817
2019-09-17 15:00:00,5,rueda,26.8,34.0,0.0,2.0,383.78668,159.3496,19.256802,6.603594
2020-07-03 19:00:00,7,cigales,26.2,18.0,0.0,8.4,401.0788,90.03301,26.924711,6.849639
2020-07-03 20:00:00,7,cigales,25.7,20.0,0.0,9.8,438.46268,68.27425,26.920132,6.8920727
2020-07-03 21:00:00,7,cigales,24.4,23.0,0.0,13.3,420.64114,38.748238,26.917755,6.8676085
2020-07-03 22:00:00,7,cigales,22.0,30.0,0.0,16.6,404.7217,18.34996,26.917292,6.852408
2020-07-03 23:00:00,7,cigales,20.0,36.0,0.0,16.6,409.92752,31.092798,26.917292,6.8776293
2020-07-04 00:00:00,7,cigales,18.3,44.0,0.0,15.5,413.88727,27.987598,26.917292,6.8492546
2020-07-04 01:00:00,7,cigales,16.7,52.0,0.0,14.8,411.0684,34.21549,26.917292,6.8634076
2020-07-04 02:00:00,7,cigales,15.4,58.0,0.0,13.0,412.94937,35.860123,26.917292,6.8854785
2020-07-04 03:00:00,7,cigales,14.1,66.0,0.0,13.0,415.9114,46.94635,26.917292,6.8491096
2020-07-04 04:00:00,7,cigales,13.2,73.0,0.0,11.7,415.17587,56.29258,26.917292,6.864507
2020-07-04 05:00:00,7,cigales,12.5,78.0,0.0,10.4,420.46,67.62587,26.917292,6.8640423
2020-07-04 06:00:00,7,cigales,12.1,81.0,0.0,10.4,414.18042,67.88904,26.917292,6.885624
2020-07-04 07:00:00,7,cigales,11.8,82.0,0.0,10.2,408.27966,73.22789,26.917292,6.9100027
2020-07-04 08:00:00,7,cigales,12.8,75.0,0.0,10.2,408.32797,65.47777,26.916763,6.868917
2020-07-04 09:00:00,7,cigales,15.1,59.0,0.0,9.7,408.57162,67.79486,26.91471,6.87073
2020-07-04 10:00:00,7,cigales,18.0,43.0,0.0,9.5,409.0473,80.47826,26.91059,6.8828335
2020-07-04 11:00:00,7,cigales,21.0,33.0,0.0,9.0,407.72034,75.07272,26.904211,6.8848605
2020-07-04 12:00:00,7,cigales,23.3,30.0,0.0,7.6,405.50458,108.54328,26.8959,6.8890657
2020-07-04 13:00:00,7,cigales,25.4,22.0,0.0,6.3,399.85132,119.43816,26.88604,6.841775
2020-07-04 14:00:00,7,cigales,26.5,20.0,0.0,6.4,403.0377,106.35645,26.87503,6.8721
2020-07-04 15:00:00,7,cigales,28.4,16.0,0.0,6.0,401.52188,137.0134,26.8634,6.8514237
2020-07-04 16:00:00,7,cigales,29.5,15.0,0.0,6.1,402.76447,119.85862,26.851862,6.8684554
2020-07-04 17:00:00,7,cigales,30.1,14.0,0.0,6.3,399.12704,120.47766,26.84123,6.8641715
2020-07-04 18:00:00,7,cigales,30.4,13.0,0.0,5.9,400.02917,137.8669,26.832312,6.8764877
2020-07-04 19:00:00,7,cigales,30.4,13.0,0.0,7.1,402.9424,107.83063,26.825304,6.8802867
2020-07-04 20:00:00,7,cigales,29.9,14.0,0.0,9.7,441.0091,79.63363,26.820463,6.852098
2020-07-04 21:00:00,7,cigales,28.8,18.0,0.0,13.6,418.07663,52.785194,26.81814,6.8626356
2020-07-04 22:00:00,7,cigales,26.5,26.0,0.0,19.2,408.009,28.169523,26.817715,6.916271
2020-07-04 23:00:00,7,cigales,24.4,33.0,0.0,18.7,408.85223,24.324223,26.817715,6.862708
2020-07-05 00:00:00,7,cigales,22.5,40.0,0.0,18.7,412.37207,37.3975,26.817715,6.8575172
2020-07-05 01:00:00,7,cigales,20.8,46.0,0.0,17.8,413.30057,24.93319,26.817715,6.8557444
2020-07-05 02:00:00,7,cigales,19.7,52.0,0.0,16.1,410.06305,22.548101,26.817715,6.853391
2020-07-05 03:00:00,7,cigales,18.6,56.0,0.0,14.8,409.52615,39.240593,26.817715,6.864261
2020-07-05 04:00:00,7,cigales,17.8,56.0,0.0,13.8,416.36667,23.638008,26.817715,6.846864
2020-07-05 05:00:00,7,cigales,17.1,55.0,0.0,13.0,414.39188,42.8247,26.817715,6.8860555
2020-07-05 06:00:00,7,cigales,16.7,54.0,0.0,13.2,415.93378,53.668526,26.817715,6.874767
2020-07-05 07:00:00,7,cigales,16.3,54.0,0.0,12.4,405.69147,47.28583,26.817715,6.8866463
2020-07-05 08:00:00,7,cigales,17.1,50.0,0.0,14.4,407.2,34.183254,26.817083,6.858438
2020-07-05 09:00:00,7,cigales,19.2,43.0,0.0,13.5,412.96405,43.866917,26.814663,6.8797207
2020-07-05 10:00:00,7,cigales,22.1,36.0,0.0,12.0,406.12592,50.366875,26.809948,6.8640585
2020-07-05 11:00:00,7,cigales,25.0,30.0,0.0,10.4,404.2748,68.22572,26.802856,6.912026
2020-07-05 12:00:00,7,cigales,27.3,28.0,0.0,8.4,402.06033,99.66895,26.793781,6.8557625
2020-07-05 13:00:00,7,cigales,29.0,26.0,0.0,6.1,399.483,125.318695,26.783434,6.879516
2020-07-05 14:00:00,7,cigales,29.4,26.0,0.0,3.8,397.82407,164.45139,26.77278,6.884318
2020-07-05 15:00:00,7,cigales,31.1,23.0,0.0,2.6,393.66586,201.90218,26.761822,6.8926983
2020-07-05 16:00:00,7,cigales,32.1,22.0,0.0,4.0,396.50525,172.72789,26.750652,6.8830585
2020-07-05 17:00:00,7,cigales,32.6,21.0,0.0,6.9,393.04132,108.838,26.73962,6.845181
2020-07-05 18:00:00,7,cigales,32.7,21.0,0.0,8.6,400.41812,90.392395,26.729939,6.8374586
2020-07-05 19:00:00,7,cigales,32.5,21.0,0.0,8.8,400.0563,89.15902,26.722466,6.903384
2020-07-05 20:00:00,7,cigales,32.1,21.0,0.0,9.5,441.3202,86.53929,26.717585,6.8713737
2020-07-05 21:00:00,7,cigales,31.3,22.0,0.0,12.5,424.2323,55.369545,26.715067,6.8717403
2020-07-05 22:00:00,7,cigales,28.0,36.0,0.0,23.9,410.25668,20.853365,26.71457,6.89439
2020-07-05 23:00:00,7,cigales,25.7,46.0,0.0,19.5,408.47943,26.082808,26.71457,6.8988705
2020-07-06 00:00:00,7,cigales,23.7,50.0,0.0,18.1,409.3608,18.990467,26.71457,6.8882556
2020-07-06 01:00:00,7,cigales,21.9,53.0,0.0,19.6,410.64453,22.217537,26.71457,6.8203907
2020-07-06 02:00:00,7,cigales,19.8,59.0,0.0,19.1,409.99228,20.147959,26.71457,6.8523674
2020-07-06 03:00:00,7,cigales,18.6,61.0,0.0,19.1,408.75925,21.92539,26.71457,6.8689113
2020-07-06 04:00:00,7,cigales,17.4,67.0,0.0,18.9,409.87955,20.642748,26.71457,6.875633
2020-07-06 05:00:00,7,cigales,16.6,72.0,0.0,18.9,409.9593,10.140922,26.71457,6.861649
2020-07-06 06:00:00,7,cigales,16.1,74.0,0.0,18.6,411.41385,18.638166,26.71457,6.8841844
2020-07-06 07:00:00,7,cigales,15.8,77.0,0.0,18.6,410.85233,18.348553,26.71457,6.85291
2020-07-06 08:00:00,7,cigales,16.0,76.0,0.0,20.4,412.77774,18.070734,26.713915,6.860953
2020-07-06 09:00:00,7,cigales,17.4,69.0,0.0,21.4,410.46033,8.273198,26.711273,6.886756
2020-07-06 10:00:00,7,cigales,19.5,59.0,0.0,20.4,407.51138,23.081795,26.706133,6.8679614
2020-07-06 11:00:00,7,cigales,22.1,49.0,0.0,18.9,411.05078,26.988226,26.698313,6.8688407
2020-07-06 12:00:00,7,cigales,24.9,41.0,0.0,17.4,410.13583,17.644968,26.687893,6.853768
2020-07-06 13:00:00,7,cigales,27.0,36.0,0.0,17.3,409.70938,34.74795,26.675194,6.873129
2020-07-06 14:00:00,7,cigales,27.3,37.0,0.0,18.1,411.955,23.759201,26.661064,6.8635945
2020-07-06 15:00:00,7,cigales,28.8,33.0,0.0,17.1,407.90158,23.317432,26.646467,6.87719
2020-07-06 16:00:00,7,cigales,29.4,31.0,0.0,17.1,408.69403,31.608007,26.63218,6.834332
2020-07-06 17:00:00,7,cigales,29.8,29.0,0.0,16.3,411.8387,35.51259,26.619299,6.8694654
2020-07-06 18:00:00,7,cigales,29.5,30.0,0.0,16.6,411.99506,21.591825,26.608423,6.851813
2020-07-06 19:00:00,7,cigales,28.5,33.0,0.0,19.0,409.35574,14.001593,26.599857,6.8610797
2020-07-06 20:00:00,7,cigales,26.3,38.0,0.0,22.7,409.7728,8.06321,26.59411,6.9013314
2020-07-06 21:00:00,7,cigales,24.0,44.0,0.0,23.3,410.47296,10.739043,26.591417,6.870278
2020-07-06 22:00:00,7,cigales,21.4,50.0,0.0,23.0,410.91092,3.727556,26.590939,6.8781166
2020-07-06 23:00:00,7,cigales,19.2,54.0,0.0,22.9,409.93546,11.209214,26.590939,6.8624716
2020-07-07 00:00:00,7,cigales,17.4,58.0,0.0,23.4,411.0776,13.235735,26.590939,6.8708253
2020-07-07 01:00:00,7,cigales,16.0,61.0,0.0,22.7,407.56552,7.826331,26.590939,6.875998
2020-07-07 02:00:00,7,cigales,14.9,67.0,0.0,21.9,410.46753,17.726923,26.590939,6.859319
2020-07-07 03:00:00,7,cigales,14.3,67.0,0.0,19.9,407.6206,23.006926,26.590939,6.877005
2020-07-07 04:00:00,7,cigales,13.9,66.0,0.0,15.0,408.5793,36.22685,26.590939,6.8757973
2020-07-07 05:00:00,7,cigales,13.4,66.0,0.0,14.8,412.10754,39.456364,26.590939,6.90002
2020-07-07 06:00:00,7,cigales,13.0,66.0,0.0,15.6,409.0159,19.567135,26.590939,6.8584404
2020-07-07 07:00:00,7,cigales,12.7,66.0,0.0,16.1,408.57642,27.594028,26.590939,6.902209
2020-07-07 08:00:00,7,cigales,13.2,61.0,0.0,15.5,411.69424,32.493675,26.59038,6.869409
2020-07-07 09:00:00,7,cigales,15.2,50.0,0.0,13.0,408.6456,47.085793,26.588234,6.8851314
2020-07-07 10:00:00,7,cigales,18.2,37.0,0.0,11.2,408.8828,57.146652,26.58401,6.8694987
2020-07-07 11:00:00,7,cigales,22.0,27.0,0.0,10.4,410.03275,61.59505,26.577288,6.8735065
2020-07-07 12:00:00,7,cigales,25.8,19.0,0.0,10.2,405.4973,70.74284,26.56789,6.9127326
2020-07-07 13:00:00,7,cigales,29.0,15.0,0.0,9.3,403.15784,87.87253,26.556341,6.909231
2020-07-07 14:00:00,7,cigales,29.5,21.0,0.0,6.4,402.67422,128.11179,26.54448,6.909876
2020-07-07 15:00:00,7,cigales,31.5,21.0,0.0,2.7,397.07986,203.18915,26.533068,6.899998
2020-07-07 16:00:00,7,cigales,32.9,19.0,0.0,0.8,396.45367,255.80045,26.522303,6.885291
2020-07-07 17:00:00,7,cigales,33.7,17.0,0.0,1.1,395.14636,260.676,26.512367,6.8693786
