date,supply_index,purchase_price_index,demand_index,manufacturing_context_profile,product_family,process_type,recipe_profile,formulation_class,expected_yield,expected_waste,process_lead_time_days,shelf_life_class,priority_level,cost_sensitivity,synthetic_plant_production_volume,synthetic_plant_capacity_utilization,synthetic_yield_rate,synthetic_waste_rate,synthetic_raw_material_requirement,synthetic_inventory_coverage_days,synthetic_inventory_level,synthetic_lead_time_days,synthetic_procurement_need_pressure,synthetic_procurement_need_coverage_gap,synthetic_procurement_need_hybrid,synthetic_procurement_need_refined,synthetic_procurement_need,synthetic_planned_orders,destination_profile,product_family_alias,raw_material_id,current_inventory_tons,expected_requirement_tons,lead_time_days,safety_coverage_days,expected_yield_rate,expected_waste_rate,unit_purchase_cost,shelf_life_days,projected_stock_after_lead_time_tons,safety_stock_tons,purchase_trigger_gap_tons,purchase_trigger_label,purchase_trigger_proba_heuristic,replenishment_gap_tons,quantity_optimizer_target_tons,baseline_order_quantity_tons
2006-12-18,,100.0,120.07673292821094,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1070.6653644285302,0.6691658527678314,0.7917418333438297,0.0284823870806313,1390.807487235309,13.980824224123952,2777.805001233196,9,229.01891914237484,264.5563379505956,209.8620885815344,209.8620885815344,229.01891914237484,239.9030432746162,cured_embutido,cured_embutido,rm_cured_embutido,2777.805001233196,1390.807487235309,9,6.0,0.79,0.031,1000.0,28.0,989.6239462163699,1192.1207033445505,202.49675712818066,1,0.54236384483953,0.0,0.0,0.0
2006-12-25,,100.0,120.07673292821094,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1081.628627544101,0.676017892215063,0.7868782661814222,0.0330960591552345,1420.0751508971814,13.303943788446157,2698.9428547007565,9,251.66393587584636,343.0452103432317,202.4922636172837,202.4922636172837,251.66393587584636,263.62426442834595,cured_embutido,cured_embutido,rm_cured_embutido,2698.9428547007565,1420.0751508971814,9,6.0,0.79,0.031,1000.0,28.0,873.1319464043804,1217.207272197584,344.07532579320355,1,0.5702021671672551,0.0,0.0,0.0
2007-01-01,,100.0,115.22728053009234,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,986.9967243425848,0.6168729527141155,0.7920392828311045,0.0300671669879851,1283.6142622067198,14.67381009857086,2690.787417634079,9,196.19576747228692,167.44098287148432,199.43210145320097,199.43210145320097,196.19576747228692,205.51997132140735,cured_embutido,cured_embutido,rm_cured_embutido,2690.787417634079,1283.6142622067198,9,6.0,0.79,0.031,1000.0,28.0,1040.4262233682962,1100.2407961771883,59.81457280889208,1,0.5135878994130838,0.0,0.0,0.0
2007-01-08,,100.0,115.22728053009234,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,965.9980319095716,0.6037487699434823,0.7922074350861252,0.0287823940501239,1254.4716495971734,13.633787501335169,2443.314271008179,9,248.78949491902785,319.3948410320932,225.52182926500635,225.52182926500635,248.78949491902785,260.6132156650546,cured_embutido,cured_embutido,rm_cured_embutido,2443.314271008179,1254.4716495971734,9,6.0,0.79,0.031,1000.0,28.0,830.4221500975273,1075.2614139404343,244.83926384290703,1,0.5566808320352432,0.0,0.0,0.0
2007-01-15,,100.0,115.22728053009234,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1030.972381974172,0.6443577387338574,0.78,0.0314589207289168,1363.3405902723075,13.534357806694748,2635.9913373051186,9,260.5881423478986,348.5984796475713,229.1222918264409,229.1222918264409,260.5881423478986,272.9725938129825,cured_embutido,cured_embutido,rm_cured_embutido,2635.9913373051186,1363.3405902723075,9,6.0,0.79,0.031,1000.0,28.0,883.1248640978661,1168.577648804835,285.45278470696894,1,0.5607665648703478,0.0,0.0,0.0
2007-01-22,,100.0,115.22728053009234,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1061.4496508599725,0.6634060317874828,0.7947612228140405,0.0299551751371379,1375.5647981664754,14.083845739963124,2767.606060385736,9,237.30342063333995,274.0773530208948,227.0857134866824,227.0857134866824,237.30342063333995,248.58126569893943,cured_embutido,cured_embutido,rm_cured_embutido,2767.606060385736,1375.5647981664754,9,6.0,0.79,0.031,1000.0,28.0,999.0227484574104,1179.0555412855504,180.03279282813992,1,0.538099099661667,0.0,0.0,0.0
2007-01-29,,100.0,115.22728053009234,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1093.0270126692608,0.683141882918288,0.78,0.0300583566844489,1443.4379595920657,12.692507876138608,2617.2639529771045,9,297.2960551013744,455.69265520158814,225.80372731125752,225.80372731125752,297.2960551013744,311.4250501200672,cured_embutido,cured_embutido,rm_cured_embutido,2617.2639529771045,1443.4379595920657,9,6.0,0.79,0.031,1000.0,28.0,761.4151477873058,1237.2325367931992,475.81738900589335,1,0.5949777535241334,63.40654340816036,82.8291510341607,78.62411382611884
2007-02-05,,100.0,117.73097126377588,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1074.2202272251895,0.6713876420157434,0.7875358038977756,0.0324786520513498,1408.328925138906,13.261196953312908,2668.0181787592146,9,269.5300056303608,387.6783801168736,221.63813984130223,221.63813984130223,269.5300056303608,282.3394191479437,cured_embutido,cured_embutido,rm_cured_embutido,2668.0181787592146,1408.328925138906,9,6.0,0.79,0.031,1000.0,28.0,857.3095607234782,1207.1390786904908,349.82951796701263,1,0.5719472932320843,0.0,0.0,0.0
2007-02-12,,100.0,117.73097126377588,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1049.9280401673095,0.6562050251045685,0.794101392137031,0.0286765332821313,1360.073596708464,14.32416130236176,2783.130511762193,9,222.2616265714816,243.1490536235404,218.02548969471027,218.02548969471027,222.2616265714816,232.82461037429127,cured_embutido,cured_embutido,rm_cured_embutido,2783.130511762193,1360.073596708464,9,6.0,0.79,0.031,1000.0,28.0,1034.4644588513104,1165.7773686072549,131.31290975594447,1,0.5281302096687779,0.0,0.0,0.0
2007-02-19,,100.0,117.73097126377588,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1036.7575468219336,0.6479734667637085,0.7887308530989903,0.0291892695746363,1352.8312454714392,12.693064465709393,2453.0820299992724,9,299.9550241850251,474.6184718702165,235.73614751813224,235.73614751813224,299.9550241850251,314.2103867094184,cured_embutido,cured_embutido,rm_cured_embutido,2453.0820299992724,1352.8312454714392,9,6.0,0.79,0.031,1000.0,28.0,713.7275715359935,1159.5696389755192,445.84206743952564,1,0.5949553989064992,59.31885444768568,77.48932665502173,73.55537951513024
2007-02-26,,100.0,117.73097126377588,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1068.749369053984,0.6679683556587399,0.7841352560701219,0.0313081599842977,1405.6375309629964,14.406062141306553,2892.814517029377,9,223.87731615241464,236.59748112790936,221.7813857531009,221.7813857531009,223.87731615241464,234.51708560255813,cured_embutido,cured_embutido,rm_cured_embutido,2892.814517029377,1405.6375309629964,9,6.0,0.79,0.031,1000.0,28.0,1085.566262934096,1204.832169396854,119.26590646275804,1,0.5247272223422852,0.0,0.0,0.0
2007-03-05,,100.0,116.76108078415214,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1054.927898990942,0.6593299368693388,0.7856250517531334,0.0329388195814964,1387.017860868444,14.665015093675612,2905.8054092619136,9,212.6671119302291,189.24530829884824,216.8804046962972,216.8804046962972,212.6671119302291,222.77411642471327,cured_embutido,cured_embutido,rm_cured_embutido,2905.8054092619136,1387.017860868444,9,6.0,0.79,0.031,1000.0,28.0,1122.4967310024858,1188.872452172952,66.37572117046625,1,0.5139540799529387,0.0,0.0,0.0
2007-03-12,,100.0,116.76108078415214,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1034.0450468925917,0.6462781543078698,0.7941076229852825,0.0334763206029797,1345.7383350418957,13.536659951165882,2602.4003178157545,9,271.5482998106494,366.952519205401,243.88646668872155,243.88646668872155,271.5482998106494,284.4536327591505,cured_embutido,cured_embutido,rm_cured_embutido,2602.4003178157545,1345.7383350418957,9,6.0,0.79,0.031,1000.0,28.0,872.1653156190316,1153.490001464482,281.3246858454504,1,0.5606720567887096,0.0,0.0,0.0
2007-03-19,,100.0,116.76108078415214,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1133.6423471130397,0.7085264669456498,0.7823139818778054,0.0296698765592767,1492.0829777481554,13.933420814315918,2969.974288406089,9,244.768942240816,271.45008920043864,222.6738817257286,222.6738817257286,244.768942240816,256.4015862208108,cured_embutido,cured_embutido,rm_cured_embutido,2969.974288406089,1492.0829777481554,9,6.0,0.79,0.031,1000.0,28.0,1051.5818884441746,1278.928266641276,227.34637819710133,1,0.5443241414967908,0.0,0.0,0.0
2007-03-26,,100.0,116.76108078415214,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1126.140072774252,0.7038375454839075,0.7945159644038481,0.0328747539338393,1463.9877644680184,14.429785404770747,3017.861325211938,9,219.51813908197096,197.90847956118552,217.91170856303145,217.91170856303145,219.51813908197096,229.95073864184164,cured_embutido,cured_embutido,rm_cured_embutido,3017.861325211938,1463.9877644680184,9,6.0,0.79,0.031,1000.0,28.0,1135.5913423244858,1254.8466552583016,119.25531293381573,1,0.523741075442993,0.0,0.0,0.0
2007-04-02,,100.0,118.42105263157896,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1117.158149968122,0.6982238437300762,0.7897795916038309,0.0294317154130591,1456.150605732853,13.439210759264231,2795.644983953441,9,239.0463298409016,208.9768749468036,196.12351406351013,196.12351406351013,239.0463298409016,250.4070066665905,cured_embutido,cured_embutido,rm_cured_embutido,2795.644983953441,1456.150605732853,9,6.0,0.79,0.031,1000.0,28.0,923.4513480112016,1248.1290906281595,324.67774261695786,1,0.5646686270037871,0.0,0.0,0.0
2007-04-09,,100.0,118.42105263157896,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1050.1991360341938,0.6563744600213711,0.7852304186782303,0.0346524186938136,1383.7862751636376,14.239949584406054,2815.006684846177,9,167.01744391024144,0.0,150.38492730602758,150.38492730602758,167.01744391024144,174.95494793207567,cured_embutido,cured_embutido,rm_cured_embutido,2815.006684846177,1383.7862751636376,9,6.0,0.79,0.031,1000.0,28.0,1035.8529024929285,1186.1025215688321,150.24961907590364,1,0.5316264872275014,0.0,0.0,0.0
2007-04-16,,100.0,118.42105263157896,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1106.8115623209408,0.691757226450588,0.7876675397107893,0.0287324579491605,1445.5502119727323,13.316594995011942,2749.9723882563626,9,148.04223737414435,0.0,73.39854860151993,73.39854860151993,148.04223737414435,155.07794470535055,cured_embutido,cured_embutido,rm_cured_embutido,2749.9723882563626,1445.5502119727323,9,6.0,0.79,0.031,1000.0,28.0,891.407830005707,1239.0430388337704,347.63520882806347,1,0.5696853488340452,0.0,0.0,0.0
2007-04-23,,100.0,118.42105263157896,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1098.3170404566197,0.6864481502853873,0.7859311026355935,0.0336569576215834,1444.5070906790654,13.432722896090436,2771.9519243613813,9,75.05130747929232,0.0,0.0,0.0,75.05130747929232,78.6181208672457,cured_embutido,cured_embutido,rm_cured_embutido,2771.9519243613813,1444.5070906790654,9,6.0,0.79,0.031,1000.0,28.0,914.7285220597257,1238.1489348677703,323.4204128080446,1,0.5649344139499854,0.0,0.0,0.0
2007-04-30,,100.0,118.42105263157896,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1279.4884791209072,0.799680299450567,0.8534649008034341,0.0256870277863625,1537.6786250975213,8.859682393495362,1946.1920345186663,2,133.0237088936798,0.0,134.49176238680587,134.49176238680587,133.0237088936798,140.3233849192205,fresh_preparation,fresh_preparation,rm_fresh_preparation,1946.1920345186663,1537.6786250975213,2,6.0,0.85,0.027,1000.0,7.0,1506.8552844908031,1318.0102500835897,-188.84503440721346,0,0.4642410547780024,909.4968406624448,1099.6878552233177,1127.7760824214315
2007-05-07,,100.0,119.69220997699728,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1317.2247545449927,0.8232654715906205,0.8523419263527396,0.0311979301680967,1593.6320840925505,9.51497011285798,2166.194521576027,2,135.22645706684597,0.0,135.6189713586697,135.6189713586697,135.22645706684597,142.64700889838917,fresh_preparation,fresh_preparation,rm_fresh_preparation,2166.194521576027,1593.6320840925505,2,6.0,0.85,0.027,1000.0,7.0,1710.8710689781556,1365.9703577936145,-344.900711184541,0,0.4372094855194721,793.4079203101383,959.3227982711302,983.8258211845714
2007-05-14,,100.0,119.69220997699728,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1290.0956526620264,0.8063097829137665,0.8431233554644958,0.0281826414577049,1573.2620230362024,10.004163224880426,2248.452867708537,2,137.20595446974997,0.0,137.78706409272112,137.78706409272112,137.20595446974997,144.7351312212775,fresh_preparation,fresh_preparation,rm_fresh_preparation,2248.452867708537,1573.2620230362024,2,6.0,0.85,0.027,1000.0,7.0,1798.949432555336,1348.510305459602,-450.43912709573397,0,0.4172610662074976,673.3194607872679,814.1218315546434,834.9161313762122
2007-05-21,,100.0,119.69220997699728,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1289.778448524846,0.8061115303280287,0.8483856315259226,0.0249679669411835,1558.2319467284285,9.198914034070798,2047.7202461568,3,162.53633533623702,0.0,167.80785697580143,167.80785697580143,162.53633533623702,171.455516737813,fresh_preparation,fresh_preparation,rm_fresh_preparation,2047.7202461568,1558.2319467284285,3,6.0,0.85,0.027,1000.0,7.0,1379.9065547017592,1335.6273829100815,-44.279171791677754,0,0.49171267426764037,846.1390834817098,1023.0809303932166,1049.2124635173202
2007-05-28,,100.0,119.69220997699728,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1281.112534809599,0.8006953342559995,0.8465472573506229,0.0259555230409149,1552.6179658750832,8.546632297393653,1895.6649789516605,3,176.54103282098566,0.0,170.81074613506266,170.81074613506266,176.54103282098566,186.22872199703724,fresh_preparation,fresh_preparation,rm_fresh_preparation,1895.6649789516605,1552.6179658750832,3,6.0,0.85,0.027,1000.0,7.0,1230.2572792909104,1330.8153993214999,100.55812003058941,1,0.5188813382013429,987.7683862449226,1194.3272912700836,1224.832798943704
2007-06-04,,100.0,118.73090259896316,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1257.3162933384424,0.7858226833365265,0.8551740398738374,0.0285623624104474,1512.2397976020452,8.682371323331033,1875.6896360999888,2,170.52899027184165,35.52483134244053,178.0688184439895,178.0688184439895,170.52899027184165,179.88676861300897,fresh_preparation,fresh_preparation,rm_fresh_preparation,1875.6896360999888,1512.2397976020452,2,6.0,0.85,0.027,1000.0,7.0,1443.6211224994045,1296.205540801753,-147.41558169765153,0,0.4715984674846461,932.7557023038091,1127.8105341923815,1156.6170708567233
2007-06-11,,100.0,118.73090259896316,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1172.901804966262,0.7330636281039138,0.8445996035274943,0.0291052888352311,1429.1262341752642,9.568755069525446,1953.565556893767,2,157.42446784371867,0.0,164.43351462228298,164.43351462228298,157.42446784371867,166.06313551664277,fresh_preparation,fresh_preparation,rm_fresh_preparation,1953.565556893767,1429.1262341752642,2,6.0,0.85,0.027,1000.0,7.0,1545.2437757008345,1224.965343578798,-320.2784321220365,0,0.4350050437529869,700.5260208602951,847.0177387827763,868.652265866766
2007-06-18,,100.0,118.73090259896316,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1236.6696693509307,0.7729185433443316,0.8564169164187401,0.026858568816551,1482.7881402422358,10.438465264739683,2211.147499555219,3,122.68208574260387,0.0,120.18043142202718,120.18043142202718,122.68208574260387,129.41426519772926,fresh_preparation,fresh_preparation,rm_fresh_preparation,2211.147499555219,1482.7881402422358,3,6.0,0.85,0.027,1000.0,7.0,1575.6668680228322,1270.9612630647737,-304.70560495805853,0,0.44034938692511943,542.6019037517908,656.0690451022197,672.8263606522206
2007-06-25,,100.0,118.73090259896316,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1207.2834738080817,0.754552171130051,0.8498668210419322,0.0270893165619269,1459.03796607783,9.568230416291762,1994.34449222148,2,144.1819864573807,0.0,147.23487733289414,147.23487733289414,144.1819864573807,152.0939729642295,fresh_preparation,fresh_preparation,rm_fresh_preparation,1994.34449222148,1459.03796607783,2,6.0,0.85,0.027,1000.0,7.0,1577.4765019135286,1250.6039709238544,-326.87253098967426,0,0.43502653504053207,715.2974447802046,864.8781147212437,886.9688315274537
2007-07-02,,100.0,117.33271535001889,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1164.7755928694714,0.7279847455434196,0.8453522623744796,0.0285167060652881,1417.1502335823384,9.132748193863032,1848.925176597382,3,151.51217314925083,0.0,153.47837181950854,153.47837181950854,151.51217314925083,159.82640365081596,fresh_preparation,fresh_preparation,rm_fresh_preparation,1848.925176597382,1417.1502335823384,3,6.0,0.85,0.027,1000.0,7.0,1241.5750764906657,1214.7002002134327,-26.874876277232943,0,0.4944690508715618,782.9252571983891,946.6480348206144,970.8273189260025
2007-07-09,,100.0,117.33271535001889,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1266.2629404697525,0.7914143377935953,0.8472909032639628,0.0272635968540216,1535.22930292179,9.824596504363951,2154.715491840361,2,131.59632600245004,0.0,130.93167111922793,130.93167111922793,131.59632600245004,138.8176743918345,fresh_preparation,fresh_preparation,rm_fresh_preparation,2154.715491840361,1535.22930292179,2,6.0,0.85,0.027,1000.0,7.0,1716.0785481484213,1315.91083107582,-400.16771707260136,0,0.4245556536655523,696.4246421572489,842.058693134936,863.5665562749886
2007-07-16,,100.0,117.33271535001889,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1261.9155681949928,0.7886972301218705,0.8467935246369261,0.0244129902813232,1526.609100195304,9.221186942901737,2011.021128805129,2,149.7311296070754,0.0,153.6276308854479,153.6276308854479,149.7311296070754,157.94762534426366,fresh_preparation,fresh_preparation,rm_fresh_preparation,2011.021128805129,1526.609100195304,2,6.0,0.85,0.027,1000.0,7.0,1574.8471001778992,1308.522085881689,-266.32501429621016,0,0.4492921374555288,824.110057271864,996.445266032119,1021.8964710171114
2007-07-23,,100.0,117.33271535001889,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1242.793449325923,0.7767459058287018,0.8449015263919379,0.0253740519507196,1508.2564240533638,9.137914993835258,1968.902713129369,2,155.37911521780356,0.0,161.34673484679155,161.34673484679155,155.37911521780356,163.90554416538052,fresh_preparation,fresh_preparation,rm_fresh_preparation,1968.902713129369,1508.2564240533638,2,6.0,0.85,0.027,1000.0,7.0,1537.9723062569792,1292.791220617169,-245.18108563981014,0,0.4527284791739537,832.1449315411639,1006.1603670167027,1031.8597151110432
2007-07-30,,100.0,117.33271535001889,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1197.8683070667428,0.7486676919167142,0.8503793074389214,0.0274702398863033,1447.3235955385317,8.789810660836624,1817.3857671064256,3,161.8303657264689,0.0,158.42725709479632,158.42725709479632,161.8303657264689,170.7108070457089,fresh_preparation,fresh_preparation,rm_fresh_preparation,1817.3857671064256,1447.3235955385317,3,6.0,0.85,0.027,1000.0,7.0,1197.1042261613406,1240.56308189017,43.45885572882935,1,0.5087569935943161,870.500910322276,1052.537223048517,1079.4211287996222
2007-08-06,,100.0,118.5978645243245,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1241.4731028519134,0.7759206892824458,0.8450883377972326,0.0294309648329953,1512.280784058931,10.18019428719836,2199.330314073798,2,121.64402450494086,0.0,119.34585606074926,119.34585606074926,121.64402450494086,128.31924034964948,fresh_preparation,fresh_preparation,rm_fresh_preparation,2199.330314073798,1512.280784058931,2,6.0,0.85,0.027,1000.0,7.0,1767.2500900569607,1296.240672050512,-471.00941800644864,0,0.410145066224299,609.191142035645,736.5832078298108,755.3970161241998
2007-08-13,,100.0,118.5978645243245,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1188.9166187633634,0.7430728867271021,0.8412785351650472,0.030231964848324,1455.9505003287704,7.811600230153148,1624.7576090656878,2,203.86502447918625,136.8162172358639,202.6907405953053,202.6907405953053,203.86502447918625,215.0521176974816,fresh_preparation,fresh_preparation,rm_fresh_preparation,1624.7576090656878,1455.9505003287704,2,6.0,0.85,0.027,1000.0,7.0,1208.7717518288962,1247.9575717103746,39.18581988147844,1,0.5078493454940686,1079.150462973457,1304.818889998739,1338.1465740870867
2007-08-20,,100.0,118.5978645243245,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1191.5222435158807,0.7447014021974254,0.8484812941166073,0.0285590588415429,1444.4054404940478,9.813840500818108,2025.0235159317865,2,140.10876162302455,0.0,143.81076822508226,143.81076822508226,140.10876162302455,147.79722991708803,fresh_preparation,fresh_preparation,rm_fresh_preparation,2025.0235159317865,1444.4054404940478,2,6.0,0.85,0.027,1000.0,7.0,1612.3362472192014,1238.0618061377552,-374.2744410814462,0,0.42499367601165167,657.4437307000164,794.9262205429133,815.2302260680203
2007-08-27,,100.0,118.5978645243245,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1141.9488792946945,0.713718049559184,0.8427885752143285,0.0275745815220727,1392.3274190830484,9.056878017972023,1801.448513673283,3,149.65451220147767,0.0,150.41434643383295,150.41434643383295,149.65451220147767,157.86680355853375,fresh_preparation,fresh_preparation,rm_fresh_preparation,1801.448513673283,1392.3274190830484,3,6.0,0.85,0.027,1000.0,7.0,1204.7367626376908,1193.4235020711842,-11.313260566506642,0,0.49763010033188815,784.3024074809498,948.3131702810589,972.5349852763777
2007-09-03,,100.0,118.33178837504718,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1189.686451706512,0.7435540323165699,0.8469913565277299,0.0284976277719649,1444.6306729607506,9.095179669674426,1877.0250752715287,2,155.10281374873816,0.0,162.54758615345003,162.54758615345003,155.10281374873816,163.61408065320018,fresh_preparation,fresh_preparation,rm_fresh_preparation,1877.0250752715287,1444.6306729607506,2,6.0,0.85,0.027,1000.0,7.0,1464.2734544256,1238.2548625377863,-226.01859188781373,0,0.4544937885511185,805.8604602270084,974.3793727428915,999.2669706814904
2007-09-10,,100.0,118.33178837504718,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1175.3935573930712,0.7346209733706695,0.8463635884455866,0.0256664982995862,1424.4017708150163,10.35677320221608,2107.458012738013,2,129.33364677671378,0.0,130.920434174755,130.920434174755,129.33364677671378,136.43083064358595,fresh_preparation,fresh_preparation,rm_fresh_preparation,2107.458012738013,1424.4017708150163,2,6.0,0.85,0.027,1000.0,7.0,1700.486078219437,1220.9158035557282,-479.5702746637089,0,0.4030445144026242,537.8595616327311,650.3349998582082,666.9458564245866
2007-09-17,,100.0,118.33178837504718,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1125.7342134709222,0.7035838834193264,0.8465151357118967,0.0266935380794835,1365.3436232934002,8.912905453225362,1738.4540893683172,3,204.27739113207156,150.05883664925477,207.59222150174168,207.59222150174168,204.27739113207156,215.48711297044397,fresh_preparation,fresh_preparation,rm_fresh_preparation,1738.4540893683172,1365.3436232934002,3,6.0,0.85,0.027,1000.0,7.0,1153.306822242574,1170.294534251486,16.987712008912013,1,0.5036288757299727,797.1840681765691,963.8886018699826,988.5082445389456
2007-09-24,,100.0,118.33178837504718,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1168.6576170878768,0.730411010679923,0.8580038524063606,0.025351738557321,1396.5964326367484,8.933342616128346,1782.324918458098,2,281.1621851141496,463.8176669006161,291.6170030674083,291.6170030674083,281.1621851141496,296.5909600222886,fresh_preparation,fresh_preparation,rm_fresh_preparation,1782.324918458098,1396.5964326367484,2,6.0,0.85,0.027,1000.0,7.0,1383.29736627617,1197.0826565457844,-186.2147097303855,0,0.4611889552939698,811.3541707244351,981.0219100712594,1006.0791716982995
2007-10-01,,100.0,122.0851787001751,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1194.5411387343663,0.746588211708979,0.8502256462686782,0.0245025147785845,1439.3948312553002,9.174853480406046,1886.605239603024,3,357.0945668782797,769.6126575754032,365.9150383384034,365.9150383384034,357.0945668782797,376.69013123572535,fresh_preparation,fresh_preparation,rm_fresh_preparation,1886.605239603024,1439.3948312553002,3,6.0,0.85,0.027,1000.0,7.0,1269.7217404936096,1233.7669982188288,-35.954742274780756,0,0.4927149538903735,786.5565898711052,951.0387399445078,975.3301714401704
2007-10-08,,100.0,122.0851787001751,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1262.360853877712,0.7889755336735701,0.8509814840359813,0.0276670980232724,1524.4593915369337,9.501398455245107,2069.213729690417,3,442.06819875401175,1177.128703179484,450.0682886415692,450.0682886415692,442.06819875401175,466.3266911606381,fresh_preparation,fresh_preparation,rm_fresh_preparation,2069.213729690417,1524.4593915369337,3,6.0,0.85,0.027,1000.0,7.0,1415.8739904603026,1306.6794784602291,-109.19451200007347,0,0.4791205469856921,761.925140306746,921.2564419403253,944.7871739803651
