date,baseline_order_quantity_tons,cost_sensitivity,current_inventory_tons,demand_index,destination_profile,expected_requirement_tons,expected_waste,expected_waste_rate,expected_yield,expected_yield_rate,formulation_class,lead_time_days,manufacturing_context_profile,priority_level,process_lead_time_days,process_type,product_family,product_family_alias,projected_stock_after_lead_time_tons,purchase_price_index,purchase_trigger_gap_tons,purchase_trigger_label,purchase_trigger_proba_heuristic,quantity_optimizer_target_tons,raw_material_id,recipe_profile,replenishment_gap_tons,safety_coverage_days,safety_stock_tons,shelf_life_class,shelf_life_days,supply_index,synthetic_inventory_coverage_days,synthetic_inventory_level,synthetic_lead_time_days,synthetic_planned_orders,synthetic_plant_capacity_utilization,synthetic_plant_production_volume,synthetic_procurement_need,synthetic_procurement_need_coverage_gap,synthetic_procurement_need_hybrid,synthetic_procurement_need_pressure,synthetic_procurement_need_refined,synthetic_raw_material_requirement,synthetic_waste_rate,synthetic_yield_rate,unit_purchase_cost,date_year,date_month,date_quarter,date_week_of_year,synthetic_raw_material_requirement_lag_1,synthetic_raw_material_requirement_lag_2,synthetic_raw_material_requirement_lag_4,synthetic_raw_material_requirement_lag_8,synthetic_inventory_coverage_days_lag_1,synthetic_inventory_coverage_days_lag_2,synthetic_inventory_coverage_days_lag_4,synthetic_inventory_coverage_days_lag_8,synthetic_lead_time_days_lag_1,synthetic_lead_time_days_lag_2,synthetic_lead_time_days_lag_4,synthetic_lead_time_days_lag_8,synthetic_plant_capacity_utilization_lag_1,synthetic_plant_capacity_utilization_lag_2,synthetic_plant_capacity_utilization_lag_4,synthetic_plant_capacity_utilization_lag_8,synthetic_plant_production_volume_lag_1,synthetic_plant_production_volume_lag_2,synthetic_plant_production_volume_lag_4,synthetic_plant_production_volume_lag_8,synthetic_waste_rate_lag_1,synthetic_waste_rate_lag_2,synthetic_waste_rate_lag_4,synthetic_waste_rate_lag_8,synthetic_yield_rate_lag_1,synthetic_yield_rate_lag_2,synthetic_yield_rate_lag_4,synthetic_yield_rate_lag_8,demand_index_lag_1,demand_index_lag_2,demand_index_lag_4,demand_index_lag_8,supply_index_lag_1,supply_index_lag_2,supply_index_lag_4,supply_index_lag_8,synthetic_raw_material_requirement_roll_mean_4,synthetic_raw_material_requirement_roll_mean_12,synthetic_inventory_coverage_days_roll_mean_4,synthetic_inventory_coverage_days_roll_mean_12,demand_index_roll_mean_4,demand_index_roll_mean_12,supply_index_roll_mean_4,supply_index_roll_mean_12,synthetic_lead_time_days_roll_mean_4,synthetic_lead_time_days_roll_mean_12,synthetic_plant_capacity_utilization_roll_mean_4,synthetic_plant_capacity_utilization_roll_mean_12,synthetic_plant_production_volume_roll_mean_4,synthetic_plant_production_volume_roll_mean_12,synthetic_waste_rate_roll_mean_4,synthetic_waste_rate_roll_mean_12,synthetic_yield_rate_roll_mean_4,synthetic_yield_rate_roll_mean_12,demand_supply_gap,demand_supply_ratio,cost_sensitivity__high,cost_sensitivity__low,cost_sensitivity__medium,destination_profile__cooked_emulsion,destination_profile__cured_embutido,destination_profile__fresh_preparation,formulation_class__cooked_emulsion,formulation_class__cured,formulation_class__fresh_prepared,manufacturing_context_profile__cooked_emulsion,manufacturing_context_profile__cured_embutido,manufacturing_context_profile__fresh_preparation,priority_level__planned_campaign,priority_level__service_critical,priority_level__standard_service,process_type__cooking_emulsification,process_type__curing_maturation,process_type__fresh_forming,product_family__cooked_emulsion,product_family__cured_embutido,product_family__fresh_preparation,product_family_alias__cooked_emulsion,product_family_alias__cured_embutido,product_family_alias__fresh_preparation,raw_material_id__rm_cooked_emulsion,raw_material_id__rm_cured_embutido,raw_material_id__rm_fresh_preparation,recipe_profile__fermented_dry_spiced,recipe_profile__high_throughput_standard,recipe_profile__marinated_short_run,shelf_life_class__long,shelf_life_class__medium,shelf_life_class__short
2012-05-14,96.59742862314422,medium,2779.3688607005006,126.18360970920452,cooked_emulsion,1538.5300069008904,0.018,0.018,0.9,0.9,cooked_emulsion,4,cooked_emulsion,standard_service,4.0,cooking_emulsification,cooked_emulsion,cooked_emulsion,1900.2088567571345,100.0,-581.4688508420854,0,0.39151996565944425,88.1434171933004,rm_cooked_emulsion,high_throughput_standard,77.90115211543889,6.0,1318.740005915049,medium,14.0,,12.645565531798432,2779.3688607005006,4,83.20894760473668,0.8424284098338916,1347.8854557342263,79.18440045177522,0.0,65.7300266114722,79.18440045177522,65.7300266114722,1538.5300069008904,0.0188973875784345,0.8926423036551412,1000.0,2012,5,2,20,1528.044212498612,1534.0439600517916,1511.3668779523268,1447.6441121486253,11.364183300897272,11.89409090976705,11.068470466282951,13.705464799992544,4.0,4.0,4.0,9.0,0.8425168998063607,0.8463916295940437,0.8321212840892228,0.6886608704677422,1348.0270396901772,1354.22660735047,1331.3940545427563,1101.8573927483874,0.0193444847917515,0.017148454315397,0.0173025338488594,0.0326513419066073,0.8992566556771548,0.8979204875020725,0.8961626491859481,0.7859904970169351,126.18360970920452,126.43080303498472,126.43080303498472,127.12860919421844,,,,,1536.208198800217,1493.0654578697313,11.885748973210871,12.541078979593864,126.3072063720946,126.42851420789418,,,4.25,6.666666666666667,0.8465990262305352,0.7698576902941534,1354.5584419688562,1231.7723044706456,0.0184797898388984,0.0240790382370772,0.898045891610635,0.8430495855486414,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2012-05-21,181.97011413561643,medium,2708.443997983428,126.18360970920452,cooked_emulsion,1537.41220232292,0.018,0.018,0.9,0.9,cooked_emulsion,3,cooked_emulsion,standard_service,4.0,cooking_emulsification,cooked_emulsion,cooked_emulsion,2049.553054130748,100.0,-731.7711664253882,0,0.36463443461476064,166.04445807292595,rm_cooked_emulsion,high_throughput_standard,146.75009204485195,6.0,1317.7818877053598,medium,14.0,,12.33183134440987,2708.443997983428,3,97.94533088592884,0.8447682596004387,1351.629215360702,93.20803262762958,0.0,84.80782555214299,93.20803262762958,84.80782555214299,1537.41220232292,0.0145961439268645,0.8919909623794049,1000.0,2012,5,2,21,1538.5300069008904,1528.044212498612,1544.214615749573,1450.802895162208,12.645565531798432,11.364183300897272,11.639156150380728,13.43171995068236,4.0,4.0,5.0,9.0,0.8424284098338916,0.8425168998063607,0.8550591656878446,0.6897503407443942,1347.8854557342263,1348.0270396901772,1368.0946651005513,1103.6005451910307,0.0188973875784345,0.0193444847917515,0.0185288326700109,0.0293885636667744,0.8926423036551412,0.8992566556771548,0.9023641196081712,0.7830379880438888,126.18360970920452,126.18360970920452,126.43080303498472,127.12860919421844,,,,,1534.507595443553,1496.701558716875,12.058917771718155,12.451048482129645,126.24540804064958,126.60160675661756,,,3.75,6.166666666666667,0.8440262997086836,0.7798926784737596,1350.4420795338938,1247.8282855580153,0.0174966176531118,0.0228648917220593,0.8954526023034434,0.8508417846127139,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2012-05-28,257.9755621746164,medium,2394.4152395755304,126.18360970920452,cooked_emulsion,1401.324641112774,0.018,0.018,0.9,0.9,cooked_emulsion,4,cooked_emulsion,standard_service,4.0,cooking_emulsification,cooked_emulsion,cooked_emulsion,1593.6583017968023,100.0,-392.52289512871016,0,0.419021088533483,235.39806314249356,rm_cooked_emulsion,high_throughput_standard,208.0448082053358,6.0,1201.1354066680922,medium,14.0,,11.960759259695235,2394.4152395755304,4,107.97243532524996,0.7741064828346659,1238.5703725354654,102.75015851854492,0.0,96.27895850183047,102.75015851854492,96.27895850183047,1401.324641112774,0.0184310159386035,0.9001472219963879,1000.0,2012,5,2,22,1537.41220232292,1538.5300069008904,1534.0439600517916,1481.2774001138396,12.33183134440987,12.645565531798432,11.89409090976705,13.575820578860052,3.0,4.0,4.0,9.0,0.8447682596004387,0.8424284098338916,0.8463916295940437,0.709927237938939,1351.629215360702,1347.8854557342263,1354.22660735047,1135.8835807023024,0.0145961439268645,0.0188973875784345,0.017148454315397,0.0303096862655142,0.8919909623794049,0.8926423036551412,0.8979204875020725,0.7900693385166052,126.18360970920452,126.18360970920452,126.43080303498472,126.43080303498472,,,,,1501.3277657087992,1492.1555302242994,12.075584859200202,12.408515088226318,126.18360970920452,126.52285679953307,,,3.75,5.75,0.8259550130188392,0.786237806364609,1321.5280208301429,1257.9804901833745,0.0178172580589135,0.0218066525356845,0.8960092859270222,0.8599425760735855,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2012-06-04,36.51727811342367,medium,2701.7504990512343,126.32780581590966,cooked_emulsion,1470.6461090917296,0.018,0.018,0.9,0.9,cooked_emulsion,5,cooked_emulsion,standard_service,4.0,cooking_emulsification,cooked_emulsion,cooked_emulsion,1651.288992557142,100.0,-390.7351847642308,0,0.42312180575739416,33.3213598477101,rm_cooked_emulsion,high_throughput_standard,29.449417833406187,6.0,1260.5538077929111,medium,14.0,,12.85982628753483,2701.7504990512343,5,74.7223732844046,0.8147221704887443,1303.5554727819908,71.10829423015689,0.0,56.05026371236566,71.10829423015689,56.05026371236566,1470.6461090917296,0.0161433517384219,0.900692028558609,1000.0,2012,6,2,23,1401.324641112774,1537.41220232292,1528.044212498612,1507.760430818444,11.960759259695235,12.33183134440987,11.364183300897272,12.404416497500756,4.0,3.0,4.0,5.0,0.7741064828346659,0.8447682596004387,0.8425168998063607,0.8344083382220435,1238.5703725354654,1351.629215360702,1348.0270396901772,1335.0533411552697,0.0184310159386035,0.0145961439268645,0.0193444847917515,0.0132407398598452,0.9001472219963879,0.8919909623794049,0.8992566556771548,0.8971786283118156,126.18360970920452,126.18360970920452,126.18360970920452,126.43080303498472,,,,,1486.9782398570785,1496.0889553269778,12.449495605859592,12.406775423150174,126.2196587358808,126.456123184674,,,4.0,5.416666666666667,0.8190063306894351,0.7979050907756942,1310.410129103096,1276.6481452411108,0.017016974795581,0.0204985447089236,0.8963681291473857,0.8697877400376779,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2012-06-11,524.8214206057207,medium,2176.960217651422,126.32780581590966,cooked_emulsion,1400.109468576575,0.018,0.018,0.9,0.9,cooked_emulsion,4,cooked_emulsion,standard_service,4.0,cooking_emulsification,cooked_emulsion,cooked_emulsion,1376.8976641790937,100.0,-176.80383397060086,0,0.463235221030346,478.89011216751044,rm_cooked_emulsion,high_throughput_standard,423.2430811336458,6.0,1200.0938302084928,medium,14.0,,10.883950052171594,2176.960217651422,4,108.092821860062,0.766521999043356,1226.4351984693697,102.86472234678658,0.0,94.9098091447417,102.86472234678658,94.9098091447417,1400.109468576575,0.018971377918381,0.8925747537315422,1000.0,2012,6,2,24,1470.6461090917296,1401.324641112774,1538.5300069008904,1511.3668779523268,12.85982628753483,11.960759259695235,12.645565531798432,11.068470466282951,5.0,4.0,4.0,4.0,0.8147221704887443,0.7741064828346659,0.8424284098338916,0.8321212840892228,1303.5554727819908,1238.5703725354654,1347.8854557342263,1331.3940545427563,0.0161433517384219,0.0184310159386035,0.0188973875784345,0.0173025338488594,0.900692028558609,0.9001472219963879,0.8926423036551412,0.8961626491859481,126.32780581590966,126.18360970920452,126.18360970920452,126.43080303498472,,,,,1452.3731052759997,1492.127735029307,12.009091735952882,12.171649194165097,126.25570776255708,126.38938956981497,,,4.0,5.0,0.8000297279918013,0.8043935181569953,1280.0475647868818,1287.0296290511926,0.0170354723805677,0.0193585477099048,0.896351241666486,0.8786697614305617,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2012-06-18,319.4726312031862,medium,2484.6654630705666,126.32780581590966,cooked_emulsion,1476.6255978830536,0.018,0.018,0.9,0.9,cooked_emulsion,4,cooked_emulsion,standard_service,4.0,cooking_emulsification,cooked_emulsion,cooked_emulsion,1640.8794071373932,100.0,-375.20032323763303,0,0.4264275177491206,291.513033166154,rm_cooked_emulsion,high_throughput_standard,257.63921871224693,6.0,1265.6790838997601,medium,14.0,,11.77865145127427,2484.6654630705666,4,87.27887391469866,0.8173198909033096,1307.7118254452953,83.05747761492034,0.0,70.90132228129605,83.05747761492034,70.90132228129605,1476.6255978830536,0.0154362975045426,0.8992787719086018,1000.0,2012,6,2,25,1400.109468576575,1470.6461090917296,1537.41220232292,1544.214615749573,10.883950052171594,12.85982628753483,12.33183134440987,11.639156150380728,4.0,5.0,3.0,5.0,0.766521999043356,0.8147221704887443,0.8447682596004387,0.8550591656878446,1226.4351984693697,1303.5554727819908,1351.629215360702,1368.0946651005513,0.018971377918381,0.0161433517384219,0.0145961439268645,0.0185288326700109,0.8925747537315422,0.900692028558609,0.8919909623794049,0.9023641196081712,126.32780581590966,126.32780581590966,126.18360970920452,126.43080303498472,,,,,1437.1764541660332,1494.279626922711,11.87079676266898,12.033893485881086,126.29175678923338,126.32265595495588,,,4.25,4.583333333333333,0.793167635817519,0.8150243140035717,1269.0682173080302,1304.038902405715,0.0172455107749872,0.0181958588630521,0.8981731940487853,0.8883564934192879,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2012-06-25,259.6671585096447,medium,2521.3443786061944,126.32780581590966,cooked_emulsion,1470.4056647561588,0.018,0.018,0.9,0.9,cooked_emulsion,4,cooked_emulsion,standard_service,4.0,cooking_emulsification,cooked_emulsion,cooked_emulsion,1681.1125701741037,100.0,-420.7648575259677,0,0.4173045843164594,236.9416143902473,rm_cooked_emulsion,high_throughput_standard,209.40899879810058,6.0,1260.347712648136,medium,14.0,,12.003089401298116,2521.3443786061944,4,68.26839661722154,0.8124814892800022,1299.9703828480035,64.96647549993723,0.0,47.46567451568595,64.96647549993723,47.46567451568595,1470.4056647561588,0.0180600130770618,0.9000562883314941,1000.0,2012,6,2,26,1476.6255978830536,1400.109468576575,1401.324641112774,1534.0439600517916,11.77865145127427,10.883950052171594,11.960759259695235,11.89409090976705,4.0,4.0,4.0,4.0,0.8173198909033096,0.766521999043356,0.7741064828346659,0.8463916295940437,1307.7118254452953,1226.4351984693697,1238.5703725354654,1354.22660735047,0.0154362975045426,0.018971377918381,0.0184310159386035,0.017148454315397,0.8992787719086018,0.8925747537315422,0.9001472219963879,0.8979204875020725,126.32780581590966,126.32780581590966,126.18360970920452,126.43080303498472,,,,,1454.446710076879,1493.3736489762375,11.8813792980697,11.902832554417593,126.32780581590966,126.31407285336628,,,4.25,4.166666666666667,0.8027613874288531,0.8235705016153271,1284.418219886165,1317.7128025845232,0.0171527600596018,0.0171750527640144,0.8981504606325618,0.8975220725705286,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2012-07-02,1271.4660575032215,low,1978.7177266261049,128.10450784495487,fresh_preparation,1617.588850473768,0.027,0.027,0.85,0.85,fresh_prepared,2,fresh_preparation,service_critical,2.5,fresh_forming,fresh_preparation,fresh_preparation,1516.5494836335997,100.0,-130.04475465608425,0,0.47656886769790263,1239.799108669583,rm_fresh_preparation,marinated_short_run,1025.3758528251785,6.0,1386.5047289775155,short,7.0,,8.562759370111863,1978.7177266261049,2,187.03922287005744,0.8334154717774064,1333.4647548438502,177.30937112933518,6.030714792668762,189.0370159803294,177.30937112933518,189.0370159803294,1617.588850473768,0.0271379856105408,0.8467246184169823,1000.0,2012,7,3,27,1470.4056647561588,1476.6255978830536,1470.6461090917296,1528.044212498612,12.003089401298116,11.77865145127427,12.85982628753483,11.364183300897272,4.0,4.0,5.0,4.0,0.8124814892800022,0.8173198909033096,0.8147221704887443,0.8425168998063607,1299.9703828480035,1307.7118254452953,1303.5554727819908,1348.0270396901772,0.0180600130770618,0.0154362975045426,0.0161433517384219,0.0193444847917515,0.9000562883314941,0.8992787719086018,0.900692028558609,0.8992566556771548,126.32780581590966,126.32780581590966,126.32780581590966,126.18360970920452,,,,,1491.1823954223887,1502.5260172808478,10.80711256871396,11.582694460468518,126.77198132317096,126.45354825419714,,,3.5,3.9166666666666665,0.8074347127510185,0.8234877627449406,1291.8955404016297,1317.580420391905,0.0199014185276315,0.0183331565765724,0.884658608097155,0.8933175717459592,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2012-07-09,1065.835216678296,low,2153.8970006643253,128.10450784495487,fresh_preparation,1622.6223624388597,0.027,0.027,0.85,0.85,fresh_prepared,3,fresh_preparation,service_critical,2.5,fresh_forming,fresh_preparation,fresh_preparation,1458.4874167619569,100.0,-67.66824895721993,0,0.48783901868958174,1039.2896796799118,rm_fresh_preparation,marinated_short_run,859.544529579271,6.0,1390.819167804737,short,7.0,,9.291921123278854,2153.8970006643253,3,155.15037498822198,0.832825429158348,1332.5206866533567,147.07939328187888,0.0,149.47934317662842,147.07939328187888,149.47934317662842,1622.6223624388597,0.0282795388007139,0.8444378611021106,1000.0,2012,7,3,28,1617.588850473768,1470.4056647561588,1400.109468576575,1538.5300069008904,8.562759370111863,12.003089401298116,10.883950052171594,12.645565531798432,2.0,4.0,4.0,4.0,0.8334154717774064,0.8124814892800022,0.766521999043356,0.8424284098338916,1333.4647548438502,1299.9703828480035,1226.4351984693697,1347.8854557342263,0.0271379856105408,0.0180600130770618,0.018971377918381,0.0188973875784345,0.8467246184169823,0.9000562883314941,0.8925747537315422,0.8926423036551412,128.10450784495487,126.32780581590966,126.32780581590966,126.18360970920452,,,,,1546.81061888796,1511.7973076547253,10.409105336490777,11.434648681884845,127.21615683043224,126.593023655028,,,3.25,3.8333333333333335,0.8240105702797665,0.8235464415007009,1318.4169124476266,1317.6743064011214,0.0222284587482147,0.0192479069892269,0.8726243849397972,0.8890071727389728,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2012-07-16,1258.797421510376,low,1883.7302145960632,128.10450784495487,fresh_preparation,1560.9404598800531,0.027,0.027,0.85,0.85,fresh_prepared,3,fresh_preparation,service_critical,2.5,fresh_forming,fresh_preparation,fresh_preparation,1214.755731790326,100.0,123.19323382114817,1,0.5230027965286509,1227.4459958835191,rm_fresh_preparation,marinated_short_run,1015.1592108954644,6.0,1337.9489656114743,short,7.0,,8.44754290191549,1883.7302145960632,3,192.89118563919973,0.8052028727959251,1288.32459647348,182.85691256234125,0.0,173.6521311750199,182.85691256234125,173.6521311750199,1560.9404598800531,0.0272493945553026,0.8478418592723154,1000.0,2012,7,3,29,1622.6223624388597,1617.588850473768,1476.6255978830536,1537.41220232292,9.291921123278854,8.562759370111863,11.77865145127427,12.33183134440987,3.0,2.0,4.0,3.0,0.832825429158348,0.8334154717774064,0.8173198909033096,0.8447682596004387,1332.5206866533567,1333.4647548438502,1307.7118254452953,1351.629215360702,0.0282795388007139,0.0271379856105408,0.0154362975045426,0.0145961439268645,0.8444378611021106,0.8467246184169823,0.8992787719086018,0.8919909623794049,128.10450784495487,128.10450784495487,126.32780581590966,126.18360970920452,,,,,1567.8893343872098,1513.191127998932,9.576328199151082,11.168680911179406,127.66033233769356,126.73249905585884,,,3.0,3.6666666666666665,0.8209813157529204,0.8193917504263742,1313.5701052046727,1311.0268006821989,0.0251817330109047,0.0199746204796679,0.8597651567807256,0.8844636510443179,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2012-07-23,933.8311358345157,low,2064.894550585581,128.10450784495487,fresh_preparation,1517.376094908465,0.027,0.027,0.85,0.85,fresh_prepared,2,fresh_preparation,service_critical,2.5,fresh_forming,fresh_preparation,fresh_preparation,1631.3585234688767,100.0,-330.7504421187639,0,0.43676430871801,910.5732732881888,rm_fresh_preparation,marinated_short_run,753.0896256729966,6.0,1300.6080813501128,short,7.0,,9.525826789152768,2064.894550585581,2,168.24999319606306,0.7846500241393102,1255.4400386228965,159.4975643522342,0.0,164.67179158944822,159.4975643522342,164.67179158944822,1517.376094908465,0.026489671649957,0.8492925632257088,1000.0,2012,7,3,30,1560.9404598800531,1622.6223624388597,1470.4056647561588,1401.324641112774,8.44754290191549,9.291921123278854,12.003089401298116,11.960759259695235,3.0,3.0,4.0,4.0,0.8052028727959251,0.832825429158348,0.8124814892800022,0.7741064828346659,1288.32459647348,1332.5206866533567,1299.9703828480035,1238.5703725354654,0.0272493945553026,0.0282795388007139,0.0180600130770618,0.0184310159386035,0.8478418592723154,0.8444378611021106,0.9000562883314941,0.9001472219963879,128.10450784495487,128.10450784495487,126.32780581590966,126.18360970920452,,,,,1579.6319419252864,1511.8021392369883,8.957012546114743,10.971325567794883,128.10450784495487,126.87197445668968,,,2.5,3.5,0.8140234494677474,0.8142466166384797,1302.437519148396,1302.7945866215678,0.0272891476541285,0.0207530552575479,0.8470742255042792,0.8804113240212877,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2012-07-30,893.4604906821957,low,2158.2260571355223,128.10450784495487,fresh_preparation,1550.1008443369542,0.027,0.027,0.85,0.85,fresh_prepared,2,fresh_preparation,service_critical,2.5,fresh_forming,fresh_preparation,fresh_preparation,1715.3401016106782,100.0,-386.6822350361458,0,0.42775118380909166,871.2080935565737,rm_fresh_preparation,marinated_short_run,720.5326537759643,6.0,1328.6578665745324,short,7.0,,9.74619325906556,2158.2260571355223,2,174.17946330607862,0.8045911282239517,1287.3458051583227,165.1185811646675,0.0,172.81018852415303,165.1185811646675,172.81018852415303,1550.1008443369542,0.0239274553719115,0.8503632000944402,1000.0,2012,7,3,31,1517.376094908465,1560.9404598800531,1617.588850473768,1470.6461090917296,9.525826789152768,8.44754290191549,8.562759370111863,12.85982628753483,2.0,3.0,2.0,5.0,0.7846500241393102,0.8052028727959251,0.8334154717774064,0.8147221704887443,1255.4400386228965,1288.32459647348,1333.4647548438502,1303.5554727819908,0.026489671649957,0.0272493945553026,0.0271379856105408,0.0161433517384219,0.8492925632257088,0.8478418592723154,0.8467246184169823,0.900692028558609,128.10450784495487,128.10450784495487,128.10450784495487,126.32780581590966,,,,,1562.7599403910829,1513.6401918901836,9.252871018353169,10.836493064308906,128.10450784495487,127.03204930133552,,,2.5,3.333333333333333,0.8068173635793838,0.8110861356732791,1290.907781727014,1297.7378170772463,0.0264865150944712,0.0211349694725613,0.8479838709236438,0.8763368693893949,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2012-08-06,1029.1598093459363,low,2002.5361023050368,131.6793696570193,fresh_preparation,1525.1942948777466,0.027,0.027,0.85,0.85,fresh_prepared,3,fresh_preparation,service_critical,2.5,fresh_forming,fresh_preparation,fresh_preparation,1348.8814045002882,100.0,-41.57200889079127,0,0.4920507520668264,1003.527704712178,rm_fresh_preparation,marinated_short_run,829.9675881822068,6.0,1307.309395609497,short,7.0,,9.190798026987675,2002.5361023050368,3,192.844533764158,0.7934857036345143,1269.5771258152229,182.81268753563967,28.61312450334216,190.72354080588323,182.81268753563967,190.72354080588323,1525.1942948777466,0.0240455840730779,0.8524191663302022,1000.0,2012,8,3,32,1550.1008443369542,1517.376094908465,1622.6223624388597,1400.109468576575,9.74619325906556,9.525826789152768,9.291921123278854,10.883950052171594,2.0,2.0,3.0,4.0,0.8045911282239517,0.7846500241393102,0.832825429158348,0.766521999043356,1287.3458051583227,1255.4400386228965,1332.5206866533567,1226.4351984693697,0.0239274553719115,0.026489671649957,0.0282795388007139,0.018971377918381,0.8503632000944402,0.8492925632257088,0.8444378611021106,0.8925747537315422,128.10450784495487,128.10450784495487,128.10450784495487,126.32780581590966,,,,,1538.4029235008047,1512.5288825549214,9.227590244280371,10.548595772241343,128.99822329797098,127.49002929698678,,,2.5,3.25,0.7969824321984254,0.807007576823331,1275.1718915174806,1291.2121229173297,0.0254280264125622,0.0215639858471149,0.8499791972306667,0.8729849412789833,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2012-08-13,1389.595238009595,low,1744.727061392491,131.6793696570193,fresh_preparation,1542.8906674289074,0.027,0.027,0.85,0.85,fresh_prepared,2,fresh_preparation,service_critical,2.5,fresh_forming,fresh_preparation,fresh_preparation,1303.9011564128032,100.0,18.576558526260214,1,0.5035116382064658,1354.9861809751283,rm_fresh_preparation,marinated_short_run,1120.6413209754799,6.0,1322.4777149390634,short,7.0,,7.915719297271712,1744.727061392491,2,275.63146338417494,0.803084318733819,1284.9349099741105,261.29300948849385,286.82863435596,264.6289377536507,261.29300948849385,264.6289377536507,1542.8906674289074,0.0258322261218155,0.8543234248198035,1000.0,2012,8,3,33,1525.1942948777466,1550.1008443369542,1560.9404598800531,1476.6255978830536,9.190798026987675,9.74619325906556,8.44754290191549,11.77865145127427,3.0,2.0,3.0,4.0,0.7934857036345143,0.8045911282239517,0.8052028727959251,0.8173198909033096,1269.5771258152229,1287.3458051583227,1288.32459647348,1307.7118254452953,0.0240455840730779,0.0239274553719115,0.0272493945553026,0.0154362975045426,0.8524191663302022,0.8503632000944402,0.8478418592723154,0.8992787719086018,131.6793696570193,128.10450784495487,128.10450784495487,126.32780581590966,,,,,1533.8904753880183,1512.9854213137537,9.094634343119427,10.18058643497983,129.89193875098707,127.948009292638,,,2.25,3.1666666666666665,0.7964527936828989,0.8035339150844459,1274.3244698926385,1285.6542641351136,0.0250737343041904,0.0225003260300275,0.8515995886175387,0.8698459798156831,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
