date,raw_material_id,destination_profile,scenario_name,current_inventory_tons,expected_requirement_tons,lead_time_days,safety_coverage_days,expected_yield_rate,expected_waste_rate,synthetic_procurement_need,synthetic_procurement_need_pred,purchase_trigger_proba,purchase_trigger_flag,quantity_optimizer_recommendation_tons,baseline_order_quantity_tons,order_quantity_tons,replenishment_gap_tons,unit_purchase_cost,shelf_life_days,safety_stock_tons,baseline_inventory_after_order_tons,policy_inventory_after_order_tons,baseline_end_inventory_tons,policy_end_inventory_tons,baseline_excess_tons,excess_tons,baseline_stockout_tons,stockout_tons,trigger_rule_respected
2024-05-06,rm_fresh_preparation,fresh_preparation,test_split,2358.0815601520294,2009.0792146875144,2,6.0,0.85,0.027,255.3435678497744,265.8921632975388,0.7252017553120638,1,1660.0044009231428,1702.601285520445,1660.0044009231428,1373.0655528390685,1000.0,7.0,1722.0678983035837,4060.6828456724743,4018.0859610751722,2051.6036309849596,2009.0067463876578,329.535732681376,286.93884808407415,0.0,0.0,True
2024-05-13,rm_fresh_preparation,fresh_preparation,test_split,2068.5933980865607,1985.28956337856,3,6.0,0.85,0.027,369.11447537576186,310.41218812915014,0.997007351738107,1,1926.212636803091,2006.78243803872,1926.212636803091,1618.3729339021934,1000.0,7.0,1701.6767686101941,4075.375836125281,3994.8060348896515,2090.086272746721,2009.5164715110916,388.40950413652695,307.83970290089746,0.0,0.0,True
2024-05-20,rm_fresh_preparation,fresh_preparation,test_split,2114.108436004181,1991.560784693792,4,6.0,0.85,0.027,372.4444515502178,324.25303116965296,0.9990021117250312,1,1877.823961033513,1964.785517821091,1877.823961033513,1584.5044498557186,1000.0,7.0,1707.0521011661074,4078.8939538252716,3991.9323970376936,2087.3331691314797,2000.3716123439017,380.28106796537236,293.3195111777943,0.0,0.0,True
2024-05-27,rm_fresh_preparation,fresh_preparation,test_split,2311.448765256566,1993.5956193930435,2,6.0,0.85,0.027,333.4853295045527,313.799290531939,0.7841196325849182,1,1679.5332017785372,1724.7694431698385,1679.5332017785372,1390.943099330515,1000.0,7.0,1708.7962451940373,4036.218208426404,3990.981967035103,2042.6225890333606,1997.3863476420595,333.8263438393233,288.5901024480222,0.0,0.0,True
2024-06-03,rm_fresh_preparation,fresh_preparation,test_split,2142.953473821988,2008.7391537347823,2,6.0,0.85,0.027,421.77837935909946,344.2117698725107,0.9760057235777772,1,1903.1151206129352,1968.5770007756907,1903.1151206129352,1587.5620973997509,1000.0,7.0,1721.7764174869565,4111.530474597679,4046.0685944349234,2102.791320862897,2037.329440700141,381.01490337594055,315.5530232131846,0.0,0.0,True
2024-06-10,rm_fresh_preparation,fresh_preparation,test_split,1873.3059725901187,1995.355273769729,3,6.0,0.85,0.027,522.026488716233,363.9784379407956,0.9997915952502926,1,2169.458215796137,2272.1187387265427,2169.458215796137,1832.353821553664,1000.0,7.0,1710.3045203740533,4145.424711316661,4042.764188386256,2150.069437546932,2047.4089146165272,439.76491717287877,337.104394242474,0.0,0.0,True
2024-06-17,rm_fresh_preparation,fresh_preparation,test_split,2194.497275966016,1966.839887468368,3,6.0,0.85,0.027,388.1046847747605,311.3236164212096,0.979619170514676,1,1743.8728470493058,1808.1746615150105,1743.8728470493058,1458.2053721895245,1000.0,7.0,1685.8627606871726,4002.6719374810264,3938.370123015322,2035.8320500126583,1971.530235546954,349.96928932548576,285.66747485978135,0.0,0.0,True
2024-06-24,rm_fresh_preparation,fresh_preparation,test_split,1972.61393855348,1985.647879470737,3,6.0,0.85,0.027,443.20633117785496,332.7480541660399,0.999121766001353,1,2035.8607220765864,2126.622118632011,2035.8607220765864,1715.0178376064605,1000.0,7.0,1701.9838966892032,4099.236057185491,4008.4746606300664,2113.5881777147533,2022.8267811593294,411.6042810255501,320.84288447012614,0.0,0.0,True
2024-07-01,rm_fresh_preparation,fresh_preparation,test_split,2349.2112362066173,1868.267403747996,3,6.0,0.85,0.027,258.318739642538,271.7597028278187,0.5368920483216343,1,1357.028778100277,1389.3310025920368,1357.028778100277,1120.428227896804,1000.0,7.0,1601.3720603554252,3738.542238798654,3706.2400143068944,1870.274835050658,1837.9726105588984,268.9027746952329,236.60055020347318,0.0,0.0,True
2024-07-08,rm_fresh_preparation,fresh_preparation,test_split,2268.790467239923,2000.6220505019096,2,6.0,0.85,0.027,292.87036439402254,278.0899917397732,0.8762609843641517,1,1743.019245452183,1793.8465997783212,1743.019245452183,1446.6504836921945,1000.0,7.0,1714.818900430208,4062.637067018244,4011.809712692106,2062.0150165163345,2011.1876621901965,347.1961160861265,296.3687617599885,0.0,0.0,True
2024-07-15,rm_fresh_preparation,fresh_preparation,test_split,1891.0140872849013,1816.007775581603,2,6.0,0.85,0.027,366.8458215562302,314.8702270665654,0.9704865781304512,1,1773.0090444393013,1837.149009248928,1773.0090444393013,1481.571781652361,1000.0,7.0,1556.5780933556598,3728.163096533829,3664.0231317242024,1912.155320952226,1848.0153561425993,355.5772275965662,291.4372627869395,0.0,0.0,True
2024-07-22,rm_fresh_preparation,fresh_preparation,test_split,2099.465447444027,1982.4858687279848,2,6.0,0.85,0.027,362.56030668734985,286.0917673931541,0.9780003098938944,1,1895.7760895414533,1962.044588582994,1895.7760895414533,1582.2940230508016,1000.0,7.0,1699.2736017668442,4061.510036027021,3995.2415369854807,2079.0241672990364,2012.755668257496,379.75056553219224,313.48206649065173,0.0,0.0,True
2024-07-29,rm_fresh_preparation,fresh_preparation,test_split,1880.972679551484,1965.6100251279595,2,6.0,0.85,0.027,463.447976540935,341.5812450031476,0.9981318442273728,1,2106.859837381468,2194.112963793689,2106.859837381468,1769.445938543298,1000.0,7.0,1684.8085929668225,4075.0856433451727,3987.832516932952,2109.475618217213,2022.2224918049924,424.6670252503907,337.41389883816987,0.0,0.0,True
2024-08-05,rm_fresh_preparation,fresh_preparation,test_split,2024.187495294118,1970.721280274532,3,6.0,0.85,0.027,430.3955082603827,335.4380423731186,0.9977906634624646,1,1945.2131773215503,2028.2970826960727,1945.2131773215503,1635.7234537871554,1000.0,7.0,1689.1896688067416,4052.4845779901907,3969.4006726156686,2081.7632977156586,1998.6793923411365,392.57362890891704,309.4897235343949,0.0,0.0,True
2024-08-12,rm_fresh_preparation,fresh_preparation,test_split,2220.9789485445817,1837.823473441203,2,6.0,0.85,0.027,320.6247922465262,276.7524776271666,0.4184738858440566,0,1447.32723031943,1478.2310169293175,0.0,1192.121787846224,1000.0,7.0,1575.2772629496026,3699.2099654738995,2220.9789485445817,1861.3864920326964,383.15547510337865,286.10922908309385,0.0,0.0,0.0,True
2024-08-19,rm_fresh_preparation,fresh_preparation,test_split,2479.700456856476,1889.0569201670687,3,6.0,0.85,0.027,264.9966316806665,256.2028872727824,0.2407759877343641,0,1254.128740764295,1275.3996553684192,0.0,1028.54810916808,1000.0,7.0,1619.1916458574874,3755.1001122248954,2479.700456856476,1866.0431920578267,590.6435366894075,246.85154620033927,0.0,0.0,0.0,True
2024-08-26,rm_fresh_preparation,fresh_preparation,test_split,2356.8580528565208,1991.2077441761328,3,6.0,0.85,0.027,289.6205221176534,269.69167162767985,0.903300961774552,1,1612.4007569859675,1662.96299104638,1612.4007569859675,1341.099186327726,1000.0,7.0,1706.7494950081139,4019.821043902901,3969.2588098424885,2028.613299726768,1978.0510656663557,321.86380471865414,271.30157065824187,0.0,0.0,True
2024-09-02,rm_fresh_preparation,fresh_preparation,test_split,2220.9077099052133,2007.0833023273549,2,6.0,0.85,0.027,302.27026320858363,300.7381395382977,0.9362048129452062,1,1811.0894087394597,1868.100558791387,1811.0894087394597,1506.5327087027313,1000.0,7.0,1720.3571162805897,4089.0082686966,4031.997118644673,2081.9249663692453,2024.913816317318,361.56785008865563,304.5567000367282,0.0,0.0,True
2024-09-09,rm_fresh_preparation,fresh_preparation,test_split,2007.760468756455,1863.525175355644,2,6.0,0.85,0.027,341.53861558615966,306.2648519847845,0.945423578249018,1,1743.28294493145,1801.8092797038505,1743.28294493145,1453.0719997611698,1000.0,7.0,1597.3072931619806,3809.5697484603056,3751.043413687905,1946.0445731046616,1887.5182383322608,348.73727994268097,290.2109451702802,0.0,0.0,True
2024-09-16,rm_fresh_preparation,fresh_preparation,test_split,1991.1563235295896,1928.5948299347567,3,6.0,0.85,0.027,388.93650667888335,318.34974488367607,0.996951219285989,1,1891.6479152854592,1972.24453861592,1891.6479152854592,1590.5197892063873,1000.0,7.0,1653.0812828012201,3963.4008621455096,3882.804238815049,2034.8060322107528,1954.2094088802921,381.7247494095327,301.128126079072,0.0,0.0,True
2024-09-23,rm_fresh_preparation,fresh_preparation,test_split,2450.162373058786,1897.915297265287,2,6.0,0.85,0.027,300.21485072183,252.89879522037887,0.1016889095321315,0,1316.9919458474335,1332.426456252309,0.0,1074.537464719604,1000.0,7.0,1626.7845405131031,3782.588829311095,2450.162373058786,1884.673532045808,552.2470757934991,257.88899153270495,0.0,0.0,0.0,True
2024-09-30,rm_fresh_preparation,fresh_preparation,test_split,2108.844392246653,1920.1934598976816,2,6.0,0.85,0.027,489.3390656919375,329.5192795217407,0.928934530540242,1,1750.918492613229,1806.9641784070968,1750.918492613229,1457.2291761347556,1000.0,7.0,1645.880108483727,3915.80857065375,3859.7628848598824,1995.6151107560684,1939.5694249622009,349.73500227234126,293.68931647847376,0.0,0.0,True
2024-10-07,rm_fresh_preparation,fresh_preparation,test_split,2396.96705699978,1853.446235845844,3,6.0,0.85,0.027,496.1412391017861,264.90502511877344,0.3274272775325211,0,1271.1590216532263,1295.9827524395594,0.0,1045.1473809996446,1000.0,7.0,1588.6682021535805,3692.9498094393393,2396.96705699978,1839.5035735934953,543.5208211539361,250.83537143991475,0.0,0.0,0.0,True
2024-10-14,rm_fresh_preparation,fresh_preparation,test_split,2345.120609842593,1904.5062429212933,3,6.0,0.85,0.027,647.7379484977687,270.14755314728137,0.700402073629658,1,1439.237330028458,1477.8562489225058,1439.237330028458,1191.819555582666,1000.0,7.0,1632.4339225039657,3822.9768587650988,3784.357939871051,1918.4706158438055,1879.8516969497575,286.03669333983976,247.4177744457918,0.0,0.0,True
2024-10-21,rm_cured_embutido,cured_embutido,test_split,2581.75571035125,1625.3688198987188,9,6.0,0.79,0.031,578.4641440726191,452.1221161227435,0.9999732751857268,1,502.4156375041711,541.6151158455001,502.4156375041711,436.78638374637103,1000.0,28.0,1393.173274198902,3123.37082619675,3084.171347855421,1498.0020062980311,1458.8025279567023,104.82873209912918,65.62925375780037,0.0,0.0,True
2024-10-28,rm_cured_embutido,cured_embutido,test_split,2863.808157651743,1704.098224507699,9,6.0,0.79,0.031,515.0315467726537,420.2516447878421,0.9997595112555178,1,351.36084201361905,373.1726529495678,351.36084201361905,300.9456878625547,1000.0,28.0,1460.655621006599,3236.9808106013106,3215.168999665362,1532.8825860936117,1511.0707751576633,72.22696508701279,50.41515415106437,0.0,0.0,True
2024-11-04,rm_cured_embutido,cured_embutido,test_split,2968.738776206197,1783.93082845712,9,6.0,0.79,0.031,506.599156207597,431.7142930757952,0.9997807505946372,1,402.1777819066911,426.90176817985474,402.1777819066911,344.27561949988285,1000.0,28.0,1529.08356724896,3395.6405443860517,3370.916558112888,1611.7097159289317,1586.9857296557682,82.62614867997172,57.9021624068082,0.0,0.0,True
2024-11-11,rm_cured_embutido,cured_embutido,test_split,2993.613454086308,1745.8948372526474,9,6.0,0.79,0.031,466.5537964099551,415.0455243678214,0.9994080931671144,1,293.17660036499615,308.4657135776457,293.17660036499615,248.7626722400369,1000.0,28.0,1496.4812890736978,3302.0791676639537,3286.790054451304,1556.1843304113063,1540.8952171986566,59.70304133760851,44.41392812495883,0.0,0.0,True
2024-11-18,rm_cured_embutido,cured_embutido,test_split,2894.5209988514075,1686.4568278468116,9,6.0,0.79,0.031,468.6902063225359,406.85278939128045,0.9995186912973588,1,278.9040944947222,294.4631135514835,278.9040944947222,237.4702528640996,1000.0,28.0,1445.5344238686957,3188.984112402891,3173.42509334613,1502.5272845560792,1486.9682654993182,56.99286068738343,41.43384163062251,0.0,0.0,True
2024-11-25,rm_cured_embutido,cured_embutido,test_split,3657.92957916784,1849.005245999792,9,6.0,0.79,0.031,342.2886759759218,337.9982392797788,0.6883988893872628,1,0.0,0.0,0.0,0.0,1000.0,28.0,1584.8616394283931,3657.92957916784,3657.92957916784,1808.9243331680482,1808.9243331680482,224.06269373965506,224.06269373965506,0.0,0.0,True
2024-12-02,rm_cured_embutido,cured_embutido,test_split,2940.6594631413923,1796.5770698673225,9,6.0,0.79,0.031,476.0182785123034,454.4392994762589,0.9998769366181088,1,461.0511244665559,490.8426037419935,461.0511244665559,395.8408094693496,1000.0,28.0,1539.9232027434193,3431.502066883386,3401.710587607948,1634.9249970160633,1605.1335177406256,95.00179427264402,65.2103149972063,0.0,0.0,True
2024-12-09,rm_cured_embutido,cured_embutido,test_split,3041.7888575549173,1739.3854919290002,9,6.0,0.79,0.031,425.9140837589015,426.6539265271093,0.9987657925521376,1,225.1005457709762,233.73812090268527,225.1005457709762,188.4984845989397,1000.0,28.0,1490.901850224857,3275.5269784576026,3266.8894033258935,1536.1414865286024,1527.5039113968933,45.23963630374533,36.6020611720362,0.0,0.0,True
2024-12-16,rm_cured_embutido,cured_embutido,test_split,3145.499270538198,1765.161359768489,9,6.0,0.79,0.031,412.1439749158045,405.8970478990791,0.9970755932165872,1,162.63329181075926,164.49535017092705,162.63329181075926,132.65754046042505,1000.0,28.0,1512.9954512301335,3309.994620709125,3308.132562348957,1544.8332609406357,1542.971202580468,31.837809710502142,29.97575135033435,0.0,0.0,True
2024-12-23,rm_cured_embutido,cured_embutido,test_split,2923.899272632969,1691.0815621946206,9,6.0,0.79,0.031,454.3770340228244,449.9801942451661,0.999351844207472,1,255.7244740399053,268.68415658901625,255.7244740399053,216.68077144275503,1000.0,28.0,1449.4984818811033,3192.583429221985,3179.623746672874,1501.5018670273646,1488.5421844782534,52.00338514626128,39.04370259715006,0.0,0.0,True
2024-12-30,rm_cured_embutido,cured_embutido,test_split,3027.320744360321,1741.25034437891,9,6.0,0.79,0.031,461.0082238228207,423.3527833342128,0.9990069782174392,1,245.39784521659516,255.97307004863484,245.39784521659516,206.429895200512,1000.0,28.0,1492.5002951819229,3283.2938144089558,3272.718589576916,1542.0434700300457,1531.4682451980061,49.54317484812282,38.96795001608325,0.0,0.0,True
2025-01-06,rm_cured_embutido,cured_embutido,test_split,2957.6274442673966,1789.2173463832994,9,6.0,0.79,0.031,512.9371519397147,461.15844062465646,0.999826077361734,1,426.1284512604772,452.85391535111165,426.1284512604772,365.2047704444449,1000.0,28.0,1533.6148683285423,3410.481359618508,3383.7558955278737,1621.2640132352087,1594.5385491445743,87.64914490666638,60.92368081603195,0.0,0.0,True
2025-01-13,rm_cured_embutido,cured_embutido,test_split,3367.442065984695,1922.373038359944,9,6.0,0.79,0.031,465.5298946413016,427.3936621575205,0.996974771223066,1,245.4686444380415,251.3223208021637,245.4686444380415,202.67929096948683,1000.0,28.0,1647.7483185942378,3618.7643867868587,3612.9107104227364,1696.3913484269146,1690.5376720627924,48.6430298326768,42.78935346855451,0.0,0.0,True
2025-01-20,rm_cured_embutido,cured_embutido,test_split,3231.090076872242,1808.6978261341087,9,6.0,0.79,0.031,449.88936595229694,427.0149014939783,0.995992360447987,1,158.2217696045363,158.62101286153865,158.2217696045363,127.92017166253116,1000.0,28.0,1550.3124224006647,3389.7110897337807,3389.3118464767786,1581.013263599672,1580.6140203426698,30.7008411990073,30.301597942005174,0.0,0.0,True
2025-01-27,rm_cured_embutido,cured_embutido,test_split,3362.0287184548542,1898.7392822916904,9,6.0,0.79,0.031,455.3265454896906,410.5324422489586,0.9957074385424882,1,201.32052766617247,203.60970776484552,201.32052766617247,164.20137722971413,1000.0,28.0,1627.4908133928777,3565.6384262197,3563.3492461210267,1666.8991439280094,1664.6099638293363,39.408330535131654,37.11915043645854,0.0,0.0,True
2025-02-03,rm_cured_embutido,cured_embutido,test_split,3282.0415550975863,1835.6207454982016,9,6.0,0.79,0.031,446.9867743722839,396.9032339961498,0.9952595105797418,1,157.67391956610925,157.44081702628029,157.67391956610925,126.96840082764538,1000.0,28.0,1573.38921042703,3439.4823721238668,3439.7154746636957,1603.8616266256652,1604.094729165494,30.472416198635074,30.70551873846398,0.0,0.0,True
2025-02-10,rm_cured_embutido,cured_embutido,test_split,3539.5860573842137,1902.819132555485,9,6.0,0.79,0.031,412.6738195816615,364.1830533863687,0.9629275771733952,1,14.986305649700142,0.0,14.986305649700142,0.0,1000.0,28.0,1630.9878279047014,3539.5860573842137,3554.572363033914,1636.7669248287286,1651.7532304784288,5.779096924027272,20.765402573727442,0.0,0.0,True
2025-02-17,rm_cured_embutido,cured_embutido,test_split,3433.9645420501533,1887.404807273548,9,6.0,0.79,0.031,425.8937969891048,370.0076728913909,0.987004375182366,1,95.7021768779112,88.307609750609,95.7021768779112,71.21581431500726,1000.0,28.0,1617.7755490916127,3522.2721518007625,3529.6667189280647,1634.8673445272145,1642.2619116545168,17.091795435601853,24.486362562904105,0.0,0.0,True
2025-02-24,rm_cured_embutido,cured_embutido,test_split,3418.484179074374,1958.780690780204,9,6.0,0.79,0.031,453.0454246124587,379.923383117207,0.9969711743410016,1,265.0466798866117,271.8717230016174,265.0466798866117,219.25138951743327,1000.0,28.0,1678.9548778116034,3690.3559020759913,3683.530858960986,1731.5752112957873,1724.7501681807819,52.6203334841839,45.795290369178474,0.0,0.0,True
2025-03-03,rm_cured_embutido,cured_embutido,test_split,3086.639838813436,1889.1899234557795,9,6.0,0.79,0.031,503.5933637537927,415.3019480720168,0.9998484901444912,1,492.9296665401713,523.1011093152201,492.9296665401713,421.8557333187259,1000.0,28.0,1619.3056486763824,3609.7409481286563,3579.5695053536074,1720.5510246728768,1690.3795818978278,101.24537599649443,71.07393322144549,0.0,0.0,True
2025-03-10,rm_cured_embutido,cured_embutido,test_split,3082.164244839605,1831.5140367067352,9,6.0,0.79,0.031,464.7275485479676,406.5407393089664,0.9996010648669386,1,375.0459997348226,395.8315180721143,375.0459997348226,319.2189661871889,1000.0,28.0,1569.8691743200586,3477.9957629117193,3457.2102445744276,1646.4817262049842,1625.6962078676925,76.61255188492555,55.827033547633846,0.0,0.0,True
2025-03-17,rm_cured_embutido,cured_embutido,test_split,3146.896778311814,1834.43966023432,9,6.0,0.79,0.031,398.9671589520124,390.65831405224975,0.9991357438889288,1,307.98795790787096,322.30046960438443,307.98795790787096,259.91973355192295,1000.0,28.0,1572.376851629417,3469.1972479161986,3454.8847362196852,1634.7575876818787,1620.4450759853653,62.38073605246177,48.06822435594836,0.0,0.0,True
2025-03-24,rm_cured_embutido,cured_embutido,test_split,3330.101062969517,1896.511047949872,9,6.0,0.79,0.031,291.1803849924067,382.3139244025921,0.9970410094844115,1,232.57450908993437,238.06869519664727,232.57450908993437,191.99088322310263,1000.0,28.0,1625.5808982427475,3568.1697581661642,3562.6755720594515,1671.6587102162923,1666.1645241095796,46.07781197354484,40.58362586683211,0.0,0.0,True
2025-03-31,rm_cured_embutido,cured_embutido,test_split,3099.5586587751723,1830.5061825315624,9,6.0,0.79,0.031,215.7613314264157,404.4792309381313,0.9994930326979868,1,353.20624922442977,371.941500605756,353.20624922442977,299.95282306915806,1000.0,28.0,1569.0052993127679,3471.5001593809284,3452.764907999602,1640.993976849366,1622.2587254680398,71.98867753659806,53.25342615527188,0.0,0.0,True
2025-04-07,rm_fresh_preparation,fresh_preparation,test_split,2049.4989109720664,2010.096027965728,4,6.0,0.85,0.027,348.119056614677,324.3946581503532,0.9996920108571776,1,1990.4709124660924,2087.5853462242853,1990.4709124660924,1683.536569535714,1000.0,7.0,1722.9394525420523,4137.084257196351,4039.9698234381585,2126.9882292306233,2029.8737954724306,404.048776688571,306.9343429303783,0.0,0.0,True
2025-04-14,rm_fresh_preparation,fresh_preparation,test_split,2002.573460242805,2006.66185571684,2,6.0,0.85,0.027,363.5197293114452,345.5849559259615,0.995864735968291,1,2056.973465601619,2137.864497035416,2056.973465601619,1724.084271802755,1000.0,7.0,1719.9958763287198,4140.437957278221,4059.5469258444236,2133.776101561381,2052.8850701275837,413.7802252326612,332.88919379886397,0.0,0.0,True
2025-04-21,rm_fresh_preparation,fresh_preparation,test_split,1909.694943106683,1992.8388327688228,3,6.0,0.85,0.027,443.1139915728946,400.0491208697114,0.999661967856288,1,2121.990685476929,2221.201411152488,2121.990685476929,1791.2914606068457,1000.0,7.0,1708.1475709447054,4130.896354259171,4031.685628583612,2138.0575214903483,2038.8467958147892,429.9099505456429,330.69922487008375,0.0,0.0,True
2025-04-28,rm_fresh_preparation,fresh_preparation,test_split,2149.427509255044,1990.819775852664,2,6.0,0.85,0.027,410.2738316445962,371.664528456885,0.965427595047873,1,1856.415757439472,1919.283429487309,1856.415757439472,1547.809217328475,1000.0,7.0,1706.4169507308548,4068.7109387423525,4005.8432666945155,2077.8911628896885,2015.0234908418515,371.4742121588338,308.6065401109968,0.0,0.0,True
2025-05-05,rm_fresh_preparation,fresh_preparation,test_split,1917.747561558573,1996.4710718869912,3,6.0,0.85,0.027,497.9275244965686,430.5287060931972,0.9996520821762508,1,2120.4256643587546,2219.580692069984,2120.4256643587546,1789.9844290886963,1000.0,7.0,1711.2609187602782,4137.328253628557,4038.1732259173277,2140.857181741566,2041.7021540303365,429.59626298128774,330.4412352700583,0.0,0.0,True
2025-05-12,rm_fresh_preparation,fresh_preparation,test_split,1990.5016964071783,1988.949025497688,2,6.0,0.85,0.027,468.7778566621592,407.4175969691099,0.9951906055846782,1,2032.1519159712984,2112.0433666012027,2032.1519159712984,1703.2607795170989,1000.0,7.0,1704.8134504265895,4102.5450630083815,4022.6536123784767,2113.5960375106933,2033.7045868807888,408.78258708410385,328.89113645419934,0.0,0.0,True
2025-05-19,rm_fresh_preparation,fresh_preparation,test_split,2120.91109742135,2014.587274008125,3,6.0,0.85,0.027,424.8834057046164,391.48064440885264,0.9966461806711964,1,1929.11983259595,2009.3769330562363,1929.11983259595,1620.465268593739,1000.0,7.0,1726.7890920069642,4130.288030477586,4050.0309300173,2115.7007564694613,2035.443656009175,388.91166446249713,308.6545640022107,0.0,0.0,True
2025-05-26,rm_fresh_preparation,fresh_preparation,test_split,1948.0864348940995,2004.136531458192,3,6.0,0.85,0.027,457.7489525386837,403.510118240761,0.9995530277643404,1,2102.5714061643253,2199.612947460753,2102.5714061643253,1773.8814092425428,1000.0,7.0,1717.8313126784503,4147.699382354853,4050.6578410584248,2143.562850896661,2046.5213096002328,425.73153821821074,328.6899969217825,0.0,0.0,True
2025-06-02,rm_fresh_preparation,fresh_preparation,test_split,2231.4972702319947,2007.0799182286385,2,6.0,0.85,0.027,347.08521835655847,395.1664498072655,0.9299766887455646,1,1798.0233228250158,1854.961710890277,1798.0233228250158,1495.9368636211912,1000.0,7.0,1720.3542156245474,4086.4589811222713,4029.5205930570105,2079.379062893633,2022.440674828372,359.02484726908574,302.0864592038247,0.0,0.0,True
2025-06-09,rm_fresh_preparation,fresh_preparation,test_split,2303.3062360925164,2015.6518251498017,2,6.0,0.85,0.027,335.33870801338185,379.4456935791236,0.8609183075570574,1,1735.1040360257382,1785.658470304537,1735.1040360257382,1440.047153471401,1000.0,7.0,1727.7015644141156,4088.9647063970533,4038.4102721182544,2073.3128812472514,2022.7584469684527,345.6113168331358,295.0568825543371,0.0,0.0,True
2025-06-16,rm_fresh_preparation,fresh_preparation,test_split,2054.4955309652537,1990.4644186230848,2,6.0,0.85,0.027,436.4344369614946,399.6335698705768,0.9895253231987532,1,1962.7645769559124,2036.1807456322456,1962.7645769559124,1642.0812464776177,1000.0,7.0,1706.1123588197868,4090.676276597499,4017.2601079211663,2100.211857974414,2026.7956892980815,394.09949915462744,320.6833304782947,0.0,0.0,True
2025-06-23,rm_fresh_preparation,fresh_preparation,test_split,2099.724913196323,2015.4717603429365,3,6.0,0.85,0.027,447.1531940650757,371.932265293944,0.9974908688150405,1,1954.9000694924443,2037.68464716915,1954.9000694924443,1643.2940702977016,1000.0,7.0,1727.5472231510885,4137.409560365473,4054.6249826887674,2121.937800022537,2039.153222345831,394.3905768714485,311.6059991947425,0.0,0.0,True
2025-06-30,rm_fresh_preparation,fresh_preparation,test_split,2261.383910339456,2009.532990285997,2,6.0,0.85,0.027,403.1681557034424,371.16172947243695,0.9045464178947944,1,1769.4395341663203,1823.551351666256,1769.4395341663203,1470.6059287631097,1000.0,7.0,1722.456848816569,4084.9352620057125,4030.8234445057765,2075.402271719716,2021.2904542197796,352.9454229031469,298.83360540321064,0.0,0.0,True
2025-07-07,rm_fresh_preparation,fresh_preparation,test_split,2039.4959991946475,2001.767388142772,3,6.0,0.85,0.027,491.2510766630691,405.6702751503917,0.9985125626336864,1,1993.648843750056,2080.809289121706,1993.648843750056,1678.0720073562147,1000.0,7.0,1715.8006184080903,4120.305288316354,4033.1448429447037,2118.537900173582,2031.3774548019317,402.7372817654916,315.5768363938414,0.0,0.0,True
2025-07-14,rm_fresh_preparation,fresh_preparation,test_split,2029.045209618704,2003.093626175521,4,6.0,0.85,0.027,467.8263837938362,398.0859139989576,0.999734945709004,1,1998.1561690933336,2096.8224049227206,1998.1561690933336,1690.9858104215489,1000.0,7.0,1716.937393864732,4125.867614541425,4027.2013787120377,2122.7739883659037,2024.1077525365167,405.8365945011717,307.1703586717847,0.0,0.0,True
2025-07-21,rm_fresh_preparation,fresh_preparation,test_split,2356.500571936662,1992.636664025321,3,6.0,0.85,0.027,313.30307523660514,349.73884603025886,0.9092089334956718,1,1614.6893788143514,1666.6968656682782,1614.6893788143514,1344.110375538934,1000.0,7.0,1707.9742834502752,4023.19743760494,3971.1899507510134,2030.5607735796193,1978.5532867256925,322.58649012934416,270.57900327541734,0.0,0.0,True
2025-07-28,rm_fresh_preparation,fresh_preparation,test_split,2266.211194924876,1960.6705842210984,2,6.0,0.85,0.027,312.7082929930572,362.1653629992826,0.788833762165301,1,1658.8511893568857,1705.042377956597,1658.8511893568857,1375.034175771449,1000.0,7.0,1680.574786475227,3971.253572881473,3925.0623842817618,2010.5829886603744,1964.3918000606634,330.0082021851474,283.81701358543637,0.0,0.0,True
2025-08-04,rm_fresh_preparation,fresh_preparation,test_split,2226.812744143152,1991.926129474172,2,6.0,0.85,0.027,343.6398441716688,377.3702056611278,0.9157278604052984,1,1770.4325699742276,1825.873512565871,1770.4325699742276,1472.478639166025,1000.0,7.0,1707.3652538350048,4052.686256709023,3997.2453141173796,2060.760127234851,2005.3191846432076,353.39487339984635,297.9539308082028,0.0,0.0,True
2025-08-11,rm_fresh_preparation,fresh_preparation,test_split,2279.360173349009,1989.4932389497,3,6.0,0.85,0.027,320.7302448905421,364.30573439810166,0.9623662728595278,1,1695.038664947068,1755.1121010285378,1695.038664947068,1415.4129847004338,1000.0,7.0,1705.279919099743,4034.472274377547,3974.398838296077,2044.9790354278468,1984.905599346377,339.69911632810386,279.6256802466339,0.0,0.0,True
2025-08-18,rm_fresh_preparation,fresh_preparation,test_split,1782.6877883175205,1987.6616653184487,2,6.0,0.85,0.027,483.4890629597838,424.0950617573477,0.9996557865761694,1,2264.4515853285666,2366.768006048188,2264.4515853285666,1908.683875845313,1000.0,7.0,1703.7099988443847,4149.455794365708,4047.139373646087,2161.7941290472595,2059.477708327638,458.0841302028748,355.7677094832534,0.0,0.0,True
2025-08-25,rm_fresh_preparation,fresh_preparation,test_split,2359.003831849326,1995.0963465860384,2,6.0,0.85,0.027,324.38363767744346,352.3795964208729,0.6805198191455128,1,1627.5026284504825,1669.257120930684,1627.5026284504825,1346.175097524745,1000.0,7.0,1710.0825827880328,4028.2609527800105,3986.5064602998086,2033.164606193972,1991.4101137137702,323.08202340593925,281.3275309257374,0.0,0.0,True
